variant,held_out,target,inner_estimate,outer_pds
shrunk_g1,k562,ZNF410,0.9819494584837546,0.7185185185185186
shrunk_g1,k562,ZNF444,0.824087914320177,0.9296296296296296
shrunk_g1,k562,ZNF462,0.9579472577752485,1.0
shrunk_g1,k562,ZNF496,0.270310270889542,0.5962962962962963
shrunk_g1,k562,ZNF507,0.9987228607918263,1.0
shrunk_g1,k562,ZNF514,0.5370431620821209,1.0
shrunk_g1,k562,ZNF526,0.54121285383115,0.937037037037037
shrunk_g1,k562,ZNF530,0.7179638519358523,0.4814814814814815
shrunk_g1,k562,ZNF543,0.7154755860246259,0.837037037037037
shrunk_g1,k562,ZNF627,0.7056050253908359,0.8851851851851852
shrunk_g1,k562,ZNF628,0.747812854093652,0.9925925925925926
shrunk_g1,k562,ZNF641,0.24823291607978135,0.6148148148148148
shrunk_g1,k562,ZNF670,0.1559355708526874,0.3481481481481481
shrunk_g1,k562,ZNF714,0.7837405091669208,1.0
shrunk_g1,k562,ZNF740,0.4486080784565775,0.9851851851851852
shrunk_g1,k562,ZNF768,0.3995160272069118,0.38148148148148153
shrunk_g1,k562,ZNF777,0.7869025805185134,0.962962962962963
shrunk_g1,k562,ZNF783,0.2237030696605752,0.07407407407407407
shrunk_g1,k562,ZNF784,0.25774718082179726,0.6666666666666667
shrunk_g1,k562,ZNF786,0.5141379838714101,0.011111111111111072
shrunk_g1,k562,ZNF821,0.982770803471635,0.7666666666666666
shrunk_g1,cd4_mix,ACLY,0.9790740283267457,1.0
shrunk_g1,cd4_mix,ADNP,0.9972993510788929,1.0
shrunk_g1,cd4_mix,AGO1,0.8563825979668597,0.3127147766323024
shrunk_g1,cd4_mix,AKAP1,0.9381536149538867,0.5326460481099656
shrunk_g1,cd4_mix,AKIRIN1,0.9083327930497925,0.49828178694158076
shrunk_g1,cd4_mix,AKT2,0.8564009206260694,1.0
shrunk_g1,cd4_mix,ALG12,0.813209287649178,0.9347079037800687
shrunk_g1,cd4_mix,ANKZF1,1.0,1.0
shrunk_g1,cd4_mix,ANP32B,0.9881422924901185,0.859106529209622
shrunk_g1,cd4_mix,AP2A2,0.79681454376664,0.5395189003436427
shrunk_g1,cd4_mix,API5,0.9945987021577857,0.979381443298969
shrunk_g1,cd4_mix,ARL14EP,0.7369180270707253,0.6357388316151202
shrunk_g1,cd4_mix,ASCC2,0.4827783660390665,0.6494845360824743
shrunk_g1,cd4_mix,BCKDK,0.6442661480286357,0.33333333333333337
shrunk_g1,cd4_mix,BCL6,0.8657748614140686,0.9106529209621993
shrunk_g1,cd4_mix,BCL7C,0.6719681935720182,0.9725085910652921
shrunk_g1,cd4_mix,BRD1,0.754492959486166,0.45704467353951894
shrunk_g1,cd4_mix,BRPF1,0.9944674965421854,1.0
shrunk_g1,cd4_mix,CAND1,0.8856689769447134,0.9518900343642611
shrunk_g1,cd4_mix,CARM1,1.0,1.0
shrunk_g1,cd4_mix,CAT,0.7688804752718417,0.43986254295532645
shrunk_g1,cd4_mix,CCDC112,0.6333065711462451,0.45704467353951894
shrunk_g1,cd4_mix,CHD3,0.8527231486340949,0.6769759450171822
shrunk_g1,cd4_mix,CHD6,0.8669118486187876,0.8384879725085911
shrunk_g1,cd4_mix,CHKB,0.994629581604426,0.010309278350515427
shrunk_g1,cd4_mix,CLCN6,0.9381491090318667,0.29209621993127144
shrunk_g1,cd4_mix,COIL,0.9759218475800765,0.9621993127147767
shrunk_g1,cd4_mix,COMMD8,0.37342888536046015,0.7147766323024055
shrunk_g1,cd4_mix,COQ10B,0.9552042160737813,0.5360824742268041
shrunk_g1,cd4_mix,CSNK2A1,0.8917827016329632,1.0
shrunk_g1,cd4_mix,CYTH2,0.5851437957169566,0.9759450171821306
shrunk_g1,cd4_mix,DBF4B,0.4870305897009059,0.7250859106529209
shrunk_g1,cd4_mix,DBN1,0.8445129956770483,0.9450171821305842
shrunk_g1,cd4_mix,DCAF16,0.9821505693777027,0.28865979381443296
shrunk_g1,cd4_mix,DCP2,1.0,1.0
shrunk_g1,cd4_mix,DDHD1,1.0,0.9587628865979382
shrunk_g1,cd4_mix,DEAF1,0.08365673467491075,0.7663230240549828
shrunk_g1,cd4_mix,DEK,0.9894598155467721,0.24742268041237114
shrunk_g1,cd4_mix,DHRS1,0.7715089653753848,0.9896907216494846
shrunk_g1,cd4_mix,DHX35,0.9644577569169961,0.9243986254295533
shrunk_g1,cd4_mix,DLAT,0.7389224576520208,0.21649484536082475
shrunk_g1,cd4_mix,DMTF1,0.48988839066062023,0.9965635738831615
shrunk_g1,cd4_mix,DNTTIP1,1.0,1.0
shrunk_g1,cd4_mix,DRG2,0.4625233069350368,0.979381443298969
shrunk_g1,cd4_mix,DTNBP1,0.5504940882303097,0.09965635738831613
shrunk_g1,cd4_mix,DVL3,0.49281168765273153,0.14089347079037806
shrunk_g1,cd4_mix,E2F1,0.9837305036655569,0.9759450171821306
shrunk_g1,cd4_mix,E2F4,0.9519093620331951,0.7216494845360825
shrunk_g1,cd4_mix,EAPP,0.9364517858656017,0.22680412371134018
shrunk_g1,cd4_mix,ELK1,0.9960474308300395,0.4020618556701031
shrunk_g1,cd4_mix,EPC2,0.9959162252144392,0.865979381443299
shrunk_g1,cd4_mix,EPM2AIP1,0.955138613265981,0.31958762886597936
shrunk_g1,cd4_mix,EZH2,0.9290444985212033,0.993127147766323
shrunk_g1,cd4_mix,FAM120A,0.734635104882489,0.9312714776632303
shrunk_g1,cd4_mix,FCGRT,0.9893286099311718,0.27491408934707906
shrunk_g1,cd4_mix,FHL3,0.6732148391159475,0.872852233676976
shrunk_g1,cd4_mix,FOXN2,1.0,1.0
shrunk_g1,cd4_mix,FOXO4,1.0,0.9828178694158075
shrunk_g1,cd4_mix,FUBP3,0.9727465392810478,0.7697594501718213
shrunk_g1,cd4_mix,FXYD5,0.902439378051214,0.8178694158075601
shrunk_g1,cd4_mix,GIGYF2,0.9986168741355463,1.0
shrunk_g1,cd4_mix,GLI3,0.9986824769433466,0.8281786941580755
shrunk_g1,cd4_mix,GMEB2,1.0,0.8247422680412371
shrunk_g1,cd4_mix,GPATCH8,0.9934432641633729,0.9484536082474226
shrunk_g1,cd4_mix,GRAMD1A,0.8760288450762359,0.1786941580756014
shrunk_g1,cd4_mix,GTF2IRD1,0.9368168082593935,0.16151202749140892
shrunk_g1,cd4_mix,HDAC1,0.8545108892118916,0.2989690721649485
shrunk_g1,cd4_mix,HDAC8,0.5670843378763277,0.5085910652920962
shrunk_g1,cd4_mix,HMGN3,0.5451053471755257,0.3711340206185567
shrunk_g1,cd4_mix,HMGN4,0.8132025074110671,0.25773195876288657
shrunk_g1,cd4_mix,HMGXB3,1.0,1.0
shrunk_g1,cd4_mix,HOMEZ,0.3920385141442387,0.5841924398625429
shrunk_g1,cd4_mix,HSBP1,0.9775635407612112,0.872852233676976
shrunk_g1,cd4_mix,HSP90AB1,0.9139288171950426,0.7835051546391752
shrunk_g1,cd4_mix,IFI27L2,0.7833585152444525,0.9450171821305842
shrunk_g1,cd4_mix,IFNAR2,0.5386861380583756,0.7525773195876289
shrunk_g1,cd4_mix,IFNGR2,0.9908854166666666,0.6941580756013745
shrunk_g1,cd4_mix,IREB2,0.75294512188455,0.6907216494845361
shrunk_g1,cd4_mix,KDM5A,0.991701244813278,0.993127147766323
shrunk_g1,cd4_mix,KHDRBS1,0.9932811791011322,0.9656357388316151
shrunk_g1,cd4_mix,KHSRP,1.0,0.9965635738831615
shrunk_g1,cd4_mix,KIF2A,0.1779256844901295,0.7835051546391752
shrunk_g1,cd4_mix,KMT2A,0.6327739006916996,0.9965635738831615
shrunk_g1,cd4_mix,LDLR,0.9396603226701435,0.859106529209622
shrunk_g1,cd4_mix,LMAN1,0.7511403185973027,0.10652920962199308
shrunk_g1,cd4_mix,LMBRD2,0.8628706131539098,0.39862542955326463
shrunk_g1,cd4_mix,LPCAT3,0.548498306456683,0.8213058419243986
shrunk_g1,cd4_mix,MAP2K2,0.4049345056760096,0.7663230240549828
shrunk_g1,cd4_mix,MARCKSL1,0.860400470973491,0.5154639175257731
shrunk_g1,cd4_mix,MBD4,0.4463190717271033,0.9175257731958762
shrunk_g1,cd4_mix,MED13,0.8908140992392809,0.865979381443299
shrunk_g1,cd4_mix,MED15,0.9024084986045736,0.8934707903780069
shrunk_g1,cd4_mix,MED25,0.9891318015077712,0.9896907216494846
shrunk_g1,cd4_mix,MLLT10,0.957850857995889,0.1030927835051546
shrunk_g1,cd4_mix,MSANTD4,0.6981727781490714,0.9725085910652921
shrunk_g1,cd4_mix,MSI2,0.6961965362742526,0.45360824742268047
shrunk_g1,cd4_mix,MTA1,1.0,0.5876288659793815
shrunk_g1,cd4_mix,MTF1,1.0,1.0
shrunk_g1,cd4_mix,MTHFSD,0.6056791402547029,0.9072164948453608
shrunk_g1,cd4_mix,MTM1,0.784873636862491,0.3745704467353952
shrunk_g1,cd4_mix,MYD88,0.8752653368772517,0.8213058419243986
shrunk_g1,cd4_mix,MYPOP,0.9959818280222393,0.979381443298969
shrunk_g1,cd4_mix,MYRF,0.5747277269925486,0.979381443298969
shrunk_g1,cd4_mix,NABP2,0.963770849392354,0.9965635738831615
shrunk_g1,cd4_mix,NAIF1,1.0,1.0
shrunk_g1,cd4_mix,NCLN,0.8276255687285082,0.865979381443299
shrunk_g1,cd4_mix,NFE2L1,0.40221025939076854,0.14089347079037806
shrunk_g1,cd4_mix,NGLY1,0.7906180681408165,1.0
shrunk_g1,cd4_mix,NIPAL3,0.7783183318162684,0.6666666666666667
shrunk_g1,cd4_mix,NIPSNAP3A,0.25201488389328064,0.6151202749140894
shrunk_g1,cd4_mix,NT5DC1,0.5518050766322798,0.45360824742268047
shrunk_g1,cd4_mix,NUP37,0.8969169114813114,0.9828178694158075
shrunk_g1,cd4_mix,PAN2,0.9815546772068511,1.0
shrunk_g1,cd4_mix,PAPOLA,0.997364953886693,0.8281786941580755
shrunk_g1,cd4_mix,PATL1,0.9423933458935375,0.6907216494845361
shrunk_g1,cd4_mix,PCGF1,0.8893499308437068,1.0
shrunk_g1,cd4_mix,PCGF6,0.9403465041220431,1.0
shrunk_g1,cd4_mix,PDCD4,0.3146313438256824,0.27835051546391754
shrunk_g1,cd4_mix,PDE6D,0.36970280817602336,0.7835051546391752
shrunk_g1,cd4_mix,PDK1,0.35888735673303485,0.9828178694158075
shrunk_g1,cd4_mix,PGLS,0.5102828557312253,0.9587628865979382
shrunk_g1,cd4_mix,PHF19,0.41827748040116114,1.0
shrunk_g1,cd4_mix,PHF23,1.0,1.0
shrunk_g1,cd4_mix,PHF8,0.8034895013298234,1.0
shrunk_g1,cd4_mix,PI4KB,0.6011625834044031,0.8694158075601375
shrunk_g1,cd4_mix,PIM2,0.9209873120069539,0.6838487972508591
shrunk_g1,cd4_mix,PIN1,0.31810404297803946,0.9450171821305842
shrunk_g1,cd4_mix,PINK1,0.6456009259904657,0.9140893470790378
shrunk_g1,cd4_mix,PKN3,0.6919234807312253,0.46735395189003437
shrunk_g1,cd4_mix,PLAGL2,0.6273810487838879,0.6426116838487972
shrunk_g1,cd4_mix,PLCG1,0.836640359769898,0.45360824742268047
shrunk_g1,cd4_mix,PNP,0.4254961169629727,0.7147766323024055
shrunk_g1,cd4_mix,POLD4,0.7263776717768521,0.46735395189003437
shrunk_g1,cd4_mix,POR,0.8759786819917559,0.731958762886598
shrunk_g1,cd4_mix,PPIF,0.9466253890041494,0.33333333333333337
shrunk_g1,cd4_mix,PPIP5K2,0.948209167206523,0.16151202749140892
shrunk_g1,cd4_mix,PQBP1,1.0,1.0
shrunk_g1,cd4_mix,PRDX3,0.8280763104160859,0.6185567010309279
shrunk_g1,cd4_mix,PRKAB2,0.6732633792142971,0.9072164948453608
shrunk_g1,cd4_mix,PRKACA,0.4748586208239713,0.3745704467353952
shrunk_g1,cd4_mix,PRMT2,0.8025529742672987,0.70446735395189
shrunk_g1,cd4_mix,PRMT6,0.9986168741355463,0.9072164948453608
shrunk_g1,cd4_mix,PRMT7,0.981253698699971,0.7079037800687284
shrunk_g1,cd4_mix,PRNP,0.9504590744400527,0.21993127147766323
shrunk_g1,cd4_mix,PSKH1,0.3778794123013465,0.0034364261168384758
shrunk_g1,cd4_mix,PTMS,0.8557889907896391,0.8831615120274914
shrunk_g1,cd4_mix,PTOV1,0.6446870993786867,0.06529209621993126
shrunk_g1,cd4_mix,PYCR1,0.1567162668312204,0.07903780068728528
shrunk_g1,cd4_mix,R3HCC1L,0.994140625,1.0
shrunk_g1,cd4_mix,RAB5A,0.752053483201581,0.872852233676976
shrunk_g1,cd4_mix,RABEP2,0.9875518672199171,0.12714776632302405
shrunk_g1,cd4_mix,RBM18,0.9841897233201582,1.0
shrunk_g1,cd4_mix,RBM26,1.0,1.0
shrunk_g1,cd4_mix,RBM4B,0.889618470983058,0.3436426116838488
shrunk_g1,cd4_mix,RBM5,0.871347427003209,0.9896907216494846
shrunk_g1,cd4_mix,RC3H2,0.9494016135557269,0.7869415807560137
shrunk_g1,cd4_mix,REV1,0.7039195798413506,0.23711340206185572
shrunk_g1,cd4_mix,RNF10,1.0,0.49828178694158076
shrunk_g1,cd4_mix,RNF141,0.19942501872413473,0.415807560137457
shrunk_g1,cd4_mix,RNF2,0.9397892432921129,0.9450171821305842
shrunk_g1,cd4_mix,RSRC1,0.9351898927940782,0.7903780068728522
shrunk_g1,cd4_mix,S100A11,0.840729793651835,0.6769759450171822
shrunk_g1,cd4_mix,SAP30L,0.10539787248727579,0.7869415807560137
shrunk_g1,cd4_mix,SFXN4,0.21492096997168142,0.5085910652920962
shrunk_g1,cd4_mix,SH2D3A,0.23622693395027308,0.36426116838487976
shrunk_g1,cd4_mix,SHPRH,0.9310142057413392,0.3917525773195877
shrunk_g1,cd4_mix,SIN3B,0.9722587251734375,1.0
shrunk_g1,cd4_mix,SLC25A13,0.6511537808401533,0.8762886597938144
shrunk_g1,cd4_mix,SLC39A1,0.3698753358727087,0.46735395189003437
shrunk_g1,cd4_mix,SLIRP,0.98828125,0.9965635738831615
shrunk_g1,cd4_mix,SMARCA5,1.0,1.0
shrunk_g1,cd4_mix,SMARCC2,0.3395569939768422,0.4329896907216495
shrunk_g1,cd4_mix,SMYD2,0.8569992899862781,0.4226804123711341
shrunk_g1,cd4_mix,SND1,0.9234217057823408,0.281786941580756
shrunk_g1,cd4_mix,SNRK,0.5903680385853848,0.3711340206185567
shrunk_g1,cd4_mix,SNX4,0.28496176928039185,0.3264604810996563
shrunk_g1,cd4_mix,SRSF5,0.9433365998064717,0.8762886597938144
shrunk_g1,cd4_mix,SSR4,0.5785231227688211,1.0
shrunk_g1,cd4_mix,STAT6,0.6622368114438631,0.18213058419243988
shrunk_g1,cd4_mix,STK3,0.9253412178853755,0.9965635738831615
shrunk_g1,cd4_mix,SUPT7L,0.8922404264319179,0.9690721649484536
shrunk_g1,cd4_mix,SYVN1,1.0,1.0
shrunk_g1,cd4_mix,TARBP2,0.7479005606648297,0.18213058419243988
shrunk_g1,cd4_mix,TBC1D13,0.43590970849802374,0.8487972508591065
shrunk_g1,cd4_mix,TBCK,1.0,1.0
shrunk_g1,cd4_mix,TEAD4,0.9986168741355463,0.8075601374570447
shrunk_g1,cd4_mix,TEX2,0.8893280632411068,0.9381443298969072
shrunk_g1,cd4_mix,TFCP2,0.9355572001815012,0.6254295532646048
shrunk_g1,cd4_mix,THAP3,0.8004559694113241,0.9381443298969072
shrunk_g1,cd4_mix,THAP7,0.9816087482710927,1.0
shrunk_g1,cd4_mix,TIMM17B,0.9946951844122262,0.9896907216494846
shrunk_g1,cd4_mix,TIMM50,0.1301056794605809,0.9828178694158075
shrunk_g1,cd4_mix,TMCO6,0.883494581276412,0.5223367697594501
shrunk_g1,cd4_mix,TMED3,0.7172116013440375,0.6804123711340206
shrunk_g1,cd4_mix,TMEM186,0.7080249873236241,0.9862542955326461
shrunk_g1,cd4_mix,TMEM209,0.7122718081500555,0.7663230240549828
shrunk_g1,cd4_mix,TMEM41B,0.4684728110529797,0.31958762886597936
shrunk_g1,cd4_mix,TMF1,0.11407702572586771,0.6219931271477663
shrunk_g1,cd4_mix,TRAPPC6A,0.9853876365700119,0.7525773195876289
shrunk_g1,cd4_mix,TRIB3,1.0,0.570446735395189
shrunk_g1,cd4_mix,TRIM35,0.380412573324805,0.6254295532646048
shrunk_g1,cd4_mix,TRIP4,0.8269160034632815,0.7353951890034365
shrunk_g1,cd4_mix,TRMT1,0.4836453823140297,0.044673539518900296
shrunk_g1,cd4_mix,TRPC4AP,0.8577229496047432,0.7835051546391752
shrunk_g1,cd4_mix,TWF2,0.9268162239843866,0.4054982817869416
shrunk_g1,cd4_mix,UPF3B,1.0,0.9965635738831615
shrunk_g1,cd4_mix,UROS,0.6235409461462451,0.872852233676976
shrunk_g1,cd4_mix,USP28,0.479540871745144,0.5567010309278351
shrunk_g1,cd4_mix,VIM,0.13293915698341888,0.0893470790378007
shrunk_g1,cd4_mix,WBP4,0.9986168741355463,0.9862542955326461
shrunk_g1,cd4_mix,YIPF6,0.2533578515285454,0.8350515463917526
shrunk_g1,cd4_mix,ZBTB34,0.46980150281682054,0.2405498281786942
shrunk_g1,cd4_mix,ZBTB41,0.295634056262608,0.30927835051546393
shrunk_g1,cd4_mix,ZBTB48,0.8330352804725042,1.0
shrunk_g1,cd4_mix,ZC3HAV1,0.692043378831614,0.7972508591065293
shrunk_g1,cd4_mix,ZDHHC12,0.9538057145512494,0.07903780068728528
shrunk_g1,cd4_mix,ZDHHC4,1.0,0.9518900343642611
shrunk_g1,cd4_mix,ZFP62,1.0,0.7938144329896908
shrunk_g1,cd4_mix,ZHX3,1.0,0.3402061855670103
shrunk_g1,cd4_mix,ZKSCAN1,1.0,0.6151202749140894
shrunk_g1,cd4_mix,ZKSCAN2,0.6060647703013355,0.48797250859106533
shrunk_g1,cd4_mix,ZKSCAN3,0.5720717529001907,0.7731958762886598
shrunk_g1,cd4_mix,ZNF16,0.23169457434028176,0.8281786941580755
shrunk_g1,cd4_mix,ZNF174,0.5163901311851147,0.9828178694158075
shrunk_g1,cd4_mix,ZNF219,0.1661209802904564,0.23367697594501713
shrunk_g1,cd4_mix,ZNF22,0.810529481286799,0.3711340206185567
shrunk_g1,cd4_mix,ZNF25,0.507293379344136,0.29209621993127144
shrunk_g1,cd4_mix,ZNF251,0.2953464673913044,0.1924398625429553
shrunk_g1,cd4_mix,ZNF280C,0.5431668824384017,0.8178694158075601
shrunk_g1,cd4_mix,ZNF282,0.6937772832510564,0.4020618556701031
shrunk_g1,cd4_mix,ZNF32,0.5446103150506508,0.1649484536082474
shrunk_g1,cd4_mix,ZNF324,0.7776230744550867,0.6597938144329897
shrunk_g1,cd4_mix,ZNF397,0.7916262628540501,0.9003436426116839
shrunk_g1,cd4_mix,ZNF410,0.3191658816539014,0.9759450171821306
shrunk_g1,cd4_mix,ZNF444,0.991701244813278,0.6941580756013745
shrunk_g1,cd4_mix,ZNF462,1.0,0.9896907216494846
shrunk_g1,cd4_mix,ZNF496,0.7848327632381,0.05154639175257736
shrunk_g1,cd4_mix,ZNF507,1.0,1.0
shrunk_g1,cd4_mix,ZNF514,0.9241155750632793,0.6082474226804124
shrunk_g1,cd4_mix,ZNF526,0.9488999827109267,0.39862542955326463
shrunk_g1,cd4_mix,ZNF530,0.3964503029688004,0.9896907216494846
shrunk_g1,cd4_mix,ZNF543,0.3265693250837803,0.8969072164948454
shrunk_g1,cd4_mix,ZNF627,0.7293275771994708,0.604810996563574
shrunk_g1,cd4_mix,ZNF628,0.6917845232213439,0.8797250859106529
shrunk_g1,cd4_mix,ZNF641,0.3950710850841082,0.06529209621993126
shrunk_g1,cd4_mix,ZNF670,0.5789159067674764,0.24742268041237114
shrunk_g1,cd4_mix,ZNF714,0.9006818549125569,0.831615120274914
shrunk_g1,cd4_mix,ZNF740,0.9360681418414708,0.42611683848797255
shrunk_g1,cd4_mix,ZNF768,0.3155730388177281,0.415807560137457
shrunk_g1,cd4_mix,ZNF777,0.9223951243446553,0.9381443298969072
shrunk_g1,cd4_mix,ZNF783,0.18289635713075184,0.23367697594501713
shrunk_g1,cd4_mix,ZNF784,0.6510090574584925,0.3848797250859106
shrunk_g1,cd4_mix,ZNF786,0.23773291559378742,0.5189003436426116
shrunk_g1,cd4_mix,ZNF821,0.9065330615942028,0.9553264604810997
shrunk_g1,orion_hct116,ACLY,0.99812734082397,1.0
shrunk_g1,orion_hct116,ADNP,0.8520599250936329,0.9696969696969697
shrunk_g1,orion_hct116,AGO1,0.2902621722846442,0.43560606060606055
shrunk_g1,orion_hct116,AKAP1,0.6161048689138576,0.9545454545454546
shrunk_g1,orion_hct116,AKIRIN1,0.5149812734082397,0.75
shrunk_g1,orion_hct116,AKT2,1.0,0.9659090909090909
shrunk_g1,orion_hct116,ALG12,0.9400749063670412,0.8257575757575757
shrunk_g1,orion_hct116,ANKZF1,1.0,1.0
shrunk_g1,orion_hct116,ANP32B,0.9588014981273407,0.9053030303030303
shrunk_g1,orion_hct116,AP2A2,0.9569288389513109,0.428030303030303
shrunk_g1,orion_hct116,API5,0.9831460674157303,0.9734848484848485
shrunk_g1,orion_hct116,ARL14EP,0.9925093632958801,0.4015151515151515
shrunk_g1,orion_hct116,ASCC2,0.9831460674157304,0.5757575757575757
shrunk_g1,orion_hct116,BCKDK,0.8352059925093633,0.8825757575757576
shrunk_g1,orion_hct116,BCL6,0.5861423220973783,0.43939393939393945
shrunk_g1,orion_hct116,BCL7C,0.898876404494382,0.5643939393939394
shrunk_g1,orion_hct116,BRPF1,0.9962546816479401,0.9848484848484849
shrunk_g1,orion_hct116,CAND1,0.99812734082397,1.0
shrunk_g1,orion_hct116,CARM1,1.0,1.0
shrunk_g1,orion_hct116,CAT,0.5580524344569289,0.9090909090909091
shrunk_g1,orion_hct116,CCDC112,0.9194756554307116,0.8181818181818181
shrunk_g1,orion_hct116,CHD3,0.5674157303370786,0.678030303030303
shrunk_g1,orion_hct116,CHD6,0.451310861423221,0.5492424242424243
shrunk_g1,orion_hct116,CHKB,0.4307116104868914,0.8181818181818181
shrunk_g1,orion_hct116,CLCN6,0.49812734082397003,0.4015151515151515
shrunk_g1,orion_hct116,COIL,0.9943820224719101,0.9090909090909091
shrunk_g1,orion_hct116,COMMD8,0.4925093632958802,0.23863636363636365
shrunk_g1,orion_hct116,COQ10B,0.6760299625468165,0.9431818181818182
shrunk_g1,orion_hct116,CSNK2A1,1.0,1.0
shrunk_g1,orion_hct116,CYTH2,0.696629213483146,0.9090909090909091
shrunk_g1,orion_hct116,DBF4B,0.4269662921348315,0.928030303030303
shrunk_g1,orion_hct116,DBN1,0.6722846441947565,0.9848484848484849
shrunk_g1,orion_hct116,DCAF16,0.3445692883895131,0.6174242424242424
shrunk_g1,orion_hct116,DDHD1,0.8932584269662922,0.9810606060606061
shrunk_g1,orion_hct116,DEAF1,0.9063670411985019,0.5416666666666667
shrunk_g1,orion_hct116,DEK,0.6235955056179775,0.8522727272727273
shrunk_g1,orion_hct116,DHRS1,0.8352059925093633,0.946969696969697
shrunk_g1,orion_hct116,DHX35,1.0,0.36363636363636365
shrunk_g1,orion_hct116,DLAT,0.4475655430711611,0.35984848484848486
shrunk_g1,orion_hct116,DMTF1,0.7883895131086143,1.0
shrunk_g1,orion_hct116,DNTTIP1,1.0,1.0
shrunk_g1,orion_hct116,DRG2,0.8689138576779026,0.553030303030303
shrunk_g1,orion_hct116,DTNBP1,0.6086142322097379,0.06060606060606055
shrunk_g1,orion_hct116,DVL3,0.07865168539325845,0.33712121212121215
shrunk_g1,orion_hct116,E2F1,0.9850187265917603,0.9356060606060606
shrunk_g1,orion_hct116,E2F4,0.3033707865168539,0.9734848484848485
shrunk_g1,orion_hct116,EAPP,0.8838951310861424,0.3560606060606061
shrunk_g1,orion_hct116,EPC2,0.9962546816479401,0.8598484848484849
shrunk_g1,orion_hct116,EPM2AIP1,0.9831460674157304,0.9356060606060606
shrunk_g1,orion_hct116,EZH2,0.9943820224719101,0.9242424242424242
shrunk_g1,orion_hct116,FAM120A,0.9906367041198502,0.8787878787878788
shrunk_g1,orion_hct116,FCGRT,0.7621722846441947,0.6515151515151515
shrunk_g1,orion_hct116,FHL3,0.9550561797752809,0.9393939393939394
shrunk_g1,orion_hct116,FOXN2,1.0,1.0
shrunk_g1,orion_hct116,FOXO4,0.99812734082397,0.8636363636363636
shrunk_g1,orion_hct116,FUBP3,0.8876404494382022,0.7310606060606061
shrunk_g1,orion_hct116,FXYD5,0.5449438202247191,0.6628787878787878
shrunk_g1,orion_hct116,GIGYF2,1.0,0.7537878787878788
shrunk_g1,orion_hct116,GLI3,0.99812734082397,1.0
shrunk_g1,orion_hct116,GMEB2,0.7602996254681649,0.9507575757575758
shrunk_g1,orion_hct116,GPATCH8,0.9625468164794007,0.9962121212121212
shrunk_g1,orion_hct116,GRAMD1A,0.6741573033707866,0.23106060606060608
shrunk_g1,orion_hct116,GTF2IRD1,0.7303370786516854,0.7537878787878788
shrunk_g1,orion_hct116,HDAC1,0.6142322097378277,0.7045454545454546
shrunk_g1,orion_hct116,HDAC8,0.19101123595505615,0.6590909090909092
shrunk_g1,orion_hct116,HMGN3,0.8183520599250936,0.3712121212121212
shrunk_g1,orion_hct116,HMGXB3,1.0,1.0
shrunk_g1,orion_hct116,HOMEZ,0.35767790262172283,0.8560606060606061
shrunk_g1,orion_hct116,HSBP1,0.5636704119850187,0.3522727272727273
shrunk_g1,orion_hct116,HSP90AB1,0.9812734082397003,0.7234848484848485
shrunk_g1,orion_hct116,IFI27L2,0.8576779026217228,0.43181818181818177
shrunk_g1,orion_hct116,IFNAR2,0.6853932584269662,0.3712121212121212
shrunk_g1,orion_hct116,IFNGR2,0.9644194756554307,0.6553030303030303
shrunk_g1,orion_hct116,IREB2,0.8426966292134832,0.4772727272727273
shrunk_g1,orion_hct116,KDM5A,0.9925093632958801,1.0
shrunk_g1,orion_hct116,KHDRBS1,0.8913857677902621,0.9431818181818182
shrunk_g1,orion_hct116,KHSRP,0.9138576779026217,1.0
shrunk_g1,orion_hct116,KIF2A,1.0,0.14393939393939392
shrunk_g1,orion_hct116,LDLR,0.9925093632958801,0.9924242424242424
shrunk_g1,orion_hct116,LMAN1,0.39700374531835203,0.6174242424242424
shrunk_g1,orion_hct116,LMBRD2,0.5973782771535581,0.8181818181818181
shrunk_g1,orion_hct116,LPCAT3,0.8501872659176031,0.5871212121212122
shrunk_g1,orion_hct116,MAP2K2,0.2808988764044944,0.1742424242424242
shrunk_g1,orion_hct116,MARCKSL1,0.44194756554307113,0.7954545454545454
shrunk_g1,orion_hct116,MBD4,0.50187265917603,0.7727272727272727
shrunk_g1,orion_hct116,MED13,0.9588014981273408,0.10227272727272729
shrunk_g1,orion_hct116,MED15,0.44756554307116103,0.9545454545454546
shrunk_g1,orion_hct116,MED25,0.9943820224719101,0.9507575757575758
shrunk_g1,orion_hct116,MLLT10,0.06741573033707865,0.26136363636363635
shrunk_g1,orion_hct116,MSANTD4,0.9943820224719101,0.39015151515151514
shrunk_g1,orion_hct116,MSI2,0.3202247191011236,0.8598484848484849
shrunk_g1,orion_hct116,MTA1,0.37640449438202245,1.0
shrunk_g1,orion_hct116,MTF1,0.99812734082397,0.9962121212121212
shrunk_g1,orion_hct116,MTHFSD,0.5711610486891386,0.9015151515151515
shrunk_g1,orion_hct116,MTM1,0.9138576779026217,0.875
shrunk_g1,orion_hct116,MYD88,0.9026217228464419,0.5946969696969697
shrunk_g1,orion_hct116,MYPOP,0.6179775280898876,0.625
shrunk_g1,orion_hct116,MYRF,0.747191011235955,0.9734848484848485
shrunk_g1,orion_hct116,NABP2,0.9681647940074907,1.0
shrunk_g1,orion_hct116,NAIF1,1.0,0.9886363636363636
