target,gene,dist,log2fc
TRAPPC12,EIPR1,1790,-0.7187318330095211
TRAPPC2,OFD1,29,-2.299476395751893
TRAPPC2,RAB9A,45521,-0.786360881938088
TRAPPC2L,APRT,44250,-0.030258831872639943
TRAPPC3,MAP7D1,512,-0.07344331321538877
TRAPPC4,SLC37A4,12173,-0.026143363831826725
TRAPPC4,HYOU1,38519,-0.27262838817445967
TRAPPC4,VPS11,49056,-0.07675602540791304
TRAPPC5,STXBP2,44051,-0.2103241166447118
TRAPPC6B,PNN,4344,-0.19063171123044045
TRDMT1,VIM,26187,-1.8090928234786758
TRIAP1,DYNLL1,22036,-0.019730227050034653
TRIAP1,COX6A1,8325,-0.03280198516073347
TRIAP1,SRSF9,49531,0.0717002395335671
TRIAP1,GATC,29,-0.5153313014158529
TRIB3,RBCK1,44558,0.11367499834613447
TRIB3,SOX12,37283,0.14773684598184986
TRIM13,SPRYD7,593,0.11246316526248436
TRIM25,COIL,47030,-0.09403582741772851
TRIM28,SLC27A5,31327,-2.0140336209251184
TRIM28,CHMP2A,11389,-0.609185235410863
TRIM28,UBE2M,15246,-0.7518630916752339
TRIM37,PRR11,48811,-0.454490642374573
TRIM37,SKA2,48339,-0.09046136277342696
TRIM39,RPP21,19245,0.16498186951354896
TRIM41,RACK1,25597,0.003587116579516676
TRIM65,WBP2,40511,-0.044186871705833304
TRIM7,RACK1,42787,0.008164259571466612
TRIOBP,LGALS1,21396,-0.18207793241416864
TRIOBP,PDXP,38268,-0.22757175078116046
TRIOBP,NOL12,15310,-1.0183068823160562
TRIP13,BRD9,11,-0.5361375352284862
TRIP4,PCLAF,61,-1.4761878711486842
TRIP6,SRRT,7939,0.12654176849518364
TRIR,TNPO2,10736,0.015558428222581532
TRIR,GET3,2392,-0.24648815181659492
TRMT1,LYL1,14379,0.06553197245222121
TRMT1,STX10,32816,-0.27978898401584573
TRMT1,NACC1,1099,-0.27270287783443664
TRMT1,IER2,32836,-0.08451436312812324
TRMT10C,SENP7,48593,-0.13502038301710462
TRMT112,BAD,26140,0.5331973695065906
TRMT112,PRDX5,109,-1.3073518492842826
TRMT112,ESRRA,13006,-0.41677749840387857
TRMT13,SASS6,88,-1.6061487365454818
TRMT2A,DGCR8,37367,0.020286578790901916
TRMT6,MCM8,799,-2.214451711592601
TRMT61A,KLC1,40314,0.09435866110259401
TRMT61A,CKB,1585,-0.30590515499204796
TRMT61A,COA8,40773,-0.116821569426813
TRMT61B,WDR43,24219,0.004719637641162918
TRMU,GTSE1,34005,-0.15383627857152438
TRNAU1AP,RCC1,47059,-0.25694474708302223
TROAP,SPATS2,43075,0.09639375395907028
TRPT1,DNAJC4,3335,-0.021126301631577776
TRPT1,NUDT22,882,-3.400747763752443
TRPT1,STIP1,41551,-0.18395252709664037
TRPT1,PPP1R14B,20133,0.02936228740344108
TRPT1,VEGFB,7583,-0.19053143289854427
TRPV2,UBB,28567,-0.008737437294365852
TRUB2,GOLGA2,46705,-0.05383778904248302
TRUB2,COQ4,258,-0.6349161826590718
TRUB2,URM1,48600,-0.025339982292590917
TRUB2,SWI5,47362,-0.01407712505929077
TSC1,GFI1B,2874,0.01189651998303756
TSC2,SLC9A3R2,21989,-0.08102547438192659
TSC2,NTHL1,521,-2.9926911234327793
TSC2,ZNF598,37524,0.17439109848856144
TSC2,NPW,37419,-0.10716022819672472
TSC22D4,PPP1R35,42711,-0.048938560953472515
TSEN15,COLGALT2,13852,-0.040961698638993405
TSEN34,MBOAT7,1418,-0.22726110644047484
TSFM,CDK4,26718,0.03226185497104473
TSN,NIFK,17,0.0054430696723061734
TSPAN14,PRXL2A,47432,0.3705736989430968
TSPAN31,TSFM,44718,0.079683962081151
TSPAN31,CDK4,18000,-0.039597875843961225
TSPAN31,OS9,44172,-0.09299402017829365
TSPAN4,CD151,7984,0.08766605175116363
TSPAN4,POLR2L,2041,-0.0499810559548548
TSPO,MCAT,7676,-0.25279100470731025
TSPO,TTLL12,36083,-0.10546304333579394
TSSC4,CD81,24322,0.16334979975866276
TSSK3,BSDC1,43210,-0.4651993813577044
TSSK3,MARCKSL1,15280,-0.04544864583996054
TST,MPST,5162,-1.7037793714636642
TSTD2,NCBP1,174,-0.21907730508616846
TTC13,ARV1,88,-0.04538280449453329
TTC17,API5,46955,-0.11740373141852345
TTC26,ZC3HAV1,1622,0.07118735271318641
TTC3,PIGP,614,-2.6479391333167257
TTC31,MOGS,17202,-0.2446625818284533
TTC31,AUP1,47349,-0.1897462745992368
TTC31,HTRA2,46657,-0.22578904007620934
TTC33,PRKAA1,42399,-0.10312817245370438
TTC38,GTSE1,28909,-0.20655385572086057
TTC5,CCNB1IP1,27349,0.015177976972147069
TTC5,PARP2,37573,0.07902795734877267
TTC7A,MCFD2,25986,-0.10642009133169722
TTC9C,UBXN1,48355,0.019205908946331285
TTC9C,BSCL2,17826,0.2360346278910358
TTC9C,POLR2G,33766,-0.06383830143416334
TTC9C,HNRNPUL2,50,-0.31043288765473553
TTI1,RPRD1B,53,-0.20902650005532955
TTI2,MAK16,28489,0.11623634183845895
TTLL12,MCAT,43759,0.18234284082541516
TTLL12,TSPO,36083,-0.4358398255756023
TTLL3,RPUSD3,36516,-0.11362508422562617
TTLL3,TADA3,15075,-0.07324925123154394
TTLL3,ARPC4,15602,0.5123352475363134
TTLL5,ERG28,27945,-1.373308737301563
TUBA1A,TUBA1C,588,0.0713663936049447
TUBA1C,TUBA1A,588,-0.2936843208997107
TUBA3D,MZT2A,16924,-0.027313892372331457
TUBA4A,STK16,32690,0.02770307422532883
TUBA4A,ANKZF1,48133,0.16666742028286224
TUBB,FLOT1,25640,0.004841417619102478
TUBB,IER3,27120,0.5190381947582369
TUBB,MDC1,127,0.10124117144810862
TUBB,PPP1R18,29540,0.11903365247619499
TUBB,DHX16,44376,-0.027884990906408405
TUBB2B,PSMG4,327,-0.02858902104334375
TUBB3,DEF8,26622,-0.019516309382061454
TUBB3,TCF25,48178,-0.18809404156748818
TUBB4B,TPRN,37085,0.169393577312263
TUBB4B,TMEM203,35630,-0.04849269059769125
TUBB4B,NELFB,13932,-0.05673610016869092
TUBG1,COASY,47944,0.1740838915066917
TUBG1,MLX,42344,0.19059932949797914
TUBG1,PSMC3IP,31580,0.45983319094373726
TUBGCP2,FUOM,39973,-0.27118033605603736
TUBGCP2,ZNF511,9938,-1.008619503705289
TUBGCP4,ADAL,39567,-0.19873615090434474
TUBGCP6,MAPK12,16818,0.22090931801641434
TUFM,ATXN2L,23436,0.20028376884368787
TUSC2,HYAL2,3564,-0.10094722179262498
TUSC2,RASSF1,12729,0.16443505898568556
TUSC2,CYB561D2,22583,0.11338086518779625
TUSC2,IFRD2,35333,0.0021730234314769627
TUT1,AHNAK,35402,-0.18367790333709372
TUT1,MTA2,10290,0.03978073775484388
TUT1,B3GAT3,30543,0.032159997109167365
TUT1,EEF1G,17551,0.042599599106010466
TWF1,PUS7L,47135,-0.3221577945185049
TWF1,IRAK4,47390,-0.1044428456772319
TWF2,ALAS1,48703,-0.004376634875405979
TWF2,WDR82,41232,-0.19692225283355885
TXLNA,EIF3I,42980,-0.03957268185353161
TXLNA,CCDC28B,22286,0.505943487128482
TXN2,EIF3D,47173,-0.03303613289350014
TXNDC12,BTF3L4,11,-0.606458911893765
TXNDC12,KTI12,22378,0.7828875000388391
TXNDC15,C5orf24,28628,0.020958230533641587
TXNDC9,EIF5B,3341,-0.5401065808598954
TXNIP,POLR3GL,39554,-0.1164064670514552
TXNIP,LIX1L,38525,-0.04124013856992178
TXNL4A,RBFA,440,-0.21871064059827977
TXNL4B,DHX38,818,-0.6358733642795115
TXNRD2,COMT,563,-2.5578629158079176
TYK2,PDE4A,36165,0.12295595217521876
TYK2,CDC37,39616,0.1145796594862059
TYK2,RAVER1,47060,-0.0155297788942279
TYMP,NCAPH2,22199,0.05636419290487086
TYMP,LMF2,22575,-0.63247387760791
TYMP,SCO2,3865,-0.40419935352906466
TYRO3,RPAP1,13394,-0.016143090535879315
TYW1,SBDS,520,-0.482726803167551
TYW3,CRYZ,14,-7.946514841958107
TYW5,MAIP1,501,-2.3638676064587454
U2AF1L4,PSENEN,390,-1.403824880727996
U2AF1L4,KMT2B,27487,-0.02220318750791224
U2AF2,EPN1,20994,-0.13086889733699766
U2AF2,ZNF581,29451,-0.1459023287943487
U2AF2,CCDC106,13148,-0.22726807684047642
U2AF2,ZNF580,19112,-0.052553563048068436
UBA1,CDK16,27147,-0.12434697737541994
UBA1,NDUFB11,45206,0.1246593868172669
UBA1,RBM10,46429,0.24821149682339733
UBA2,PDCD2L,23966,-0.5371940543168875
UBA3,ARL6IP5,4377,-1.0351656146615447
UBA3,TMF1,28026,0.22191577970983178
UBA52,REX1BD,16963,0.0010685407184106844
UBA52,KXD1,14039,-0.011031135397914643
UBA52,FKBP8,27458,-0.1679025642916095
UBALD2,RNF157,24535,-0.08211742662191142
UBAP2L,C1orf43,514,-1.1447153443979037
UBB,CENPV,25237,-0.10060236470755701
UBB,TRPV2,28567,-0.24721720321987836
UBC,DHX37,49216,-0.22432171946099702
UBE2A,SLC25A5,6407,0.004439448584166535
UBE2B,CDKN2AIPNL,40728,-0.017651238165533923
UBE2D3,CISD2,549,-0.2662609447646404
UBE2G2,SUMO3,16953,-0.31462991448066036
UBE2J2,SDF4,33513,0.5235671894306099
UBE2J2,PUSL1,34070,0.026992087504385497
UBE2J2,B3GALT6,42240,0.17745382494501516
UBE2L6,TIMM10,37253,0.06186061553940405
UBE2M,SLC27A5,46573,-0.3489376062990576
UBE2M,CHMP2A,3857,-0.09052896555667655
UBE2M,TRIM28,15246,-0.20859678335091156
UBE2V1,TMEM189,37795,-0.2440641390255838
UBE2V2,MCM4,48225,-0.16348946360014227
UBE2V2,PRKDC,48228,-0.03781488771785216
UBE2Z,ATP5MC1,15603,-0.22270494921144127
UBE2Z,SNF8,36474,0.15177091940977366
UBE4A,ATP5MG,41767,-0.08781304275978614
UBFD1,NDUFAB1,38771,-0.09383316221230299
UBFD1,GGA2,35562,-0.11281814122113822
UBIAD1,MTOR,10633,0.03164023825002175
UBL4A,FAM50A,42558,0.07321686658419674
UBL4A,LAGE3,7370,-0.4215311803755886
UBL5,PIN1,7370,-0.1871798614731403
UBN1,GLYR1,678,-0.5838785256708862
UBQLN4,ARHGEF2,46744,0.03884660450437038
UBQLN4,LAMTOR2,102,-0.07753559978411603
UBQLN4,LMNA,28758,0.058069799692866395
UBQLN4,SSR2,32842,0.1094003848110505
UBR3,METTL5,2465,-0.5669557388704051
UBR4,MRTO4,41226,-0.18091930773074338
UBR4,EMC1,41223,0.07742210758008497
UBR7,GON7,98,-1.7907204674030508
UBXN1,GANAB,32606,-0.046306936615398614
UBXN1,TTC9C,48355,0.19240426089327284
UBXN1,BSCL2,30529,-0.05234290819317509
UBXN1,UQCC3,9059,0.24391900420265544
UBXN1,HNRNPUL2,48305,-0.02681518043513936
UBXN11,SH3BGRL3,39235,-0.007040453928463968
UBXN2A,ATAD2B,433,-0.42052539208363765
UBXN6,HDGFL2,14450,-0.12472871778417018
UBXN8,GSR,1154,-0.32091395561101094
UCHL3,COMMD6,44,-0.20378714747385718
UCHL5,GLRX2,46034,0.03656562557416227
UCHL5,RO60,658,-1.5699500841118674
UCK2,TMCO1,264,0.0331446459051751
UCKL1,PRPF6,23171,0.11544616781087022
UCKL1,ZNF512B,13467,-0.11380011145703793
UFC1,PFDN2,34706,0.010559464951197174
UFC1,B4GALT3,25876,-0.36677810343691525
UFC1,NDUFS2,44328,-0.007925316602250992
UFD1,CDC45,238,-0.9202145982878329
UFD1,HIRA,32245,-0.1349144456278112
UFD1,C22orf39,31981,0.4382536466092229
UFSP1,TRIP6,22589,-0.28532858283679496
UFSP1,SRRT,14650,-0.16438178381036264
UHRF1,PLIN3,35363,0.5680227431401189
UHRF1BP1,SNRPC,34927,-0.0231326327618165
ULK3,SCAMP2,30028,-0.09742972312471472
UNC119,SPAG5,46397,-0.08752687394042633
UNC119,PIGS,19139,0.005788195383265658
UNC119B,MLEC,23626,0.1908987574442237
UNC13D,WBP2,11154,0.18048098183150987
UNC45A,RCCD1,24645,-0.8555688811808945
UNC45A,HDDC3,5016,-2.531070584405775
UNC45A,MAN2A2,27962,-0.1727580665312265
UNC50,COA5,368,-0.4999089478883257
UNC93B1,NDUFS8,25635,-0.15411154128169524
UNG,ALKBH2,893,-2.236876731481203
UNK,GALK1,19548,-0.6392083088476858
UNK,H3F3B,1094,-0.878157951167669
UPF2,DHTKD1,25756,0.028866871917260763
UPF3A,CDC16,46586,-0.1541618337170503
UPF3A,CHAMP1,33040,-0.13613952662162457
UPF3B,NDUFA1,18354,-0.127110927452302
UPRT,ABCB7,344,-0.30607816931506
UQCC1,CEP250,43061,-0.3945206102116053
UQCR11,TCF3,47411,-0.14183724965155406
UQCR11,MBD3,12589,0.26986238388779343
UQCRB,PTDSS1,26264,0.028121489624255015
UQCRH,NSUN4,39791,0.07964421674356219
UQCRH,LRRC41,2730,-0.20000343886028582
UQCRHL,SPEN,26747,-0.04058937295486101
URM1,TRUB2,48600,-0.1522492305003835
URM1,COQ4,48858,0.05973352842941274
URM1,CERCAM,40234,-0.1916778893819168
UROD,EIF2B3,24228,-0.2319758652334128
UROS,BCCIP,235,-1.2648097235927083
USE1,OCEL1,10861,-0.7496735366309502
USE1,NR2F6,30616,-0.01518237243302911
USF1,F11R,22859,-0.30501879431324136
USO1,G3BP2,1779,-0.02112795884839876
USP11,CDK16,15006,0.093587076703236
USP11,UBA1,42153,0.05657735344730755
USP13,NDUFB5,48040,-0.08521629556780018
USP15,TAFA2,19076,-1.8481508870593908
USP16,RWDD2B,5255,-1.1071352209989602
USP16,CCT8,49168,-0.13014747115269226
USP16,LTN1,31673,-0.29142091290223354
USP19,QARS,15810,0.18687939717440044
USP19,QRICH1,26395,-0.2613115631570984
USP2,RNF26,47193,-0.06840975271830038
USP20,C9orf78,1165,0.32306719804195155
USP20,TOR1A,10451,0.24952740754881048
USP21,UFC1,6674,-0.11892249064229789
USP21,PFDN2,41380,-0.016542282197649118
USP21,B4GALT3,19202,0.38871092782289274
USP21,NDUFS2,37654,0.01109444641731266
USP37,CNOT9,193,-0.5878095314079141
USP39,GGCX,41018,-0.281268651758481
USP39,VAMP8,41294,-0.20247573764388793
USP39,C2orf68,9210,0.2944655817780751
USP39,RNF181,7236,-0.15945504612192832
USP42,EIF2AK1,45515,0.0962637084176336
USP45,CCNC,47097,-0.1648921953831876
USP49,BYSL,25834,0.0037016307197069533
USP5,CDCA3,255,-0.10538985534524672
UTP11,FHL3,2731,0.09693575664004452
UTP11,SF3A3,18430,0.17814855446794425
UTP18,MBTD1,637,-0.4697590778568173
UTP23,EIF3H,433,-0.6587402061747915
UTP3,RUFY3,15672,-0.2709614478492167
UTP6,COPRS,42460,0.599320304008755
UTP6,SUZ12,35243,0.12831129034108021
VAMP1,NCAPD2,22408,-0.10454785400108096
VAMP2,AURKB,47054,0.11599103958104859
VAMP4,EEF1AKNMT,38214,-0.13155864732897726
VAMP8,GGCX,276,-0.25609789570076974
VAMP8,USP39,41294,-0.3257310376710941
VAMP8,RNF181,34058,-0.042050110539522484
VAMP8,MAT2A,22399,0.11368137040768377
VARS,SNHG32,26119,0.7669970881256832
VARS,HSPA1A,19568,-0.20935068176074334
VARS,LSM2,11017,-0.21476610081525535
VARS2,GTF2H4,6688,-0.7518708098294001
VASP,ERCC1,27524,-0.2057842596026014
VASP,RTN2,9524,0.5565889862238529
VAX1,SHTN1,12043,-0.35972913077389546
VCP,STOML2,30470,0.015594813892606574
VCPIP1,SGK3,45221,-0.21651830571249567
VDAC1,C5orf15,36686,0.22766438994981605
VDAC2,COMTD1,26110,-0.46700466853646644
VDR,TMEM106C,20495,0.11260718437438554
VEGFB,DNAJC4,4248,0.1651627248791484
VEGFB,TRPT1,7583,0.10451115594286023
VEGFB,NUDT22,8465,0.1184804705703883
VEGFB,STIP1,49134,-0.071387720933087
VEGFB,PPP1R14B,12550,-0.004281012289278786
VEZF1,SRSF1,18957,-0.28620962607780304
VGF,AP1S1,12893,0.43039257647559526
VHL,BRK1,26174,-0.12643145634524644
VIPAS39,AHSA1,209,-0.004455712132738121
VKORC1,BCKDK,10127,-0.5295206240335887
VKORC1,KAT8,18509,0.0373102033047877
VMP1,PTRH2,446,-0.20491424114898552
VPS11,SLC37A4,36883,-0.16252448424274785
VPS11,HYOU1,10537,-0.12648542750870723
VPS11,DPAGT1,40542,-0.034468098449279304
VPS11,H2AFX,27676,0.11316222399263907
VPS11,TRAPPC4,49056,-0.20235615942945467
VPS11,HMBS,17072,0.3463368668723169
VPS16,PTPRA,30065,0.08756053231997567
VPS25,COA3,25280,0.20950092142429902
VPS26B,THYN1,28760,-0.10958584421347238
VPS26B,NCAPD3,891,-2.690696556408129
VPS28,CPSF1,19635,-0.10962753784080094
VPS28,CYHR1,33409,-0.4028544081888032
VPS28,SLC39A4,12605,-0.7932571074407776
VPS29,GPN3,32864,-0.49905527062861454
VPS29,FAM216A,33727,-0.5900110465956914
VPS33B,PRC1,26985,-0.038460369232763296
VPS35,ORC6,217,-0.9725124163232671
VPS35L,GDE1,33108,-0.1606596512499039
VPS35L,CCP110,31432,-0.7655005384310246
VPS36,CKAP2,4741,-0.7734712836569715
VPS37A,CNOT7,830,-0.8681616576619618
VPS4A,NIP7,26697,-0.054722403946504204
VPS51,CDCA5,5160,-0.26809389121821764
VPS51,TM7SF2,22521,0.1379163685490071
VPS51,ZFPL1,5114,-0.24728791749152174
VPS51,SAC3D1,48427,-0.43316732441419087
VPS52,PFDN6,16633,-0.1886105823926939
VPS52,WDR46,17476,0.35257521013606163
VPS52,TAPBP,42237,0.7571832164995759
VPS72,PIP5K1A,2628,-0.8466054702333011
VPS72,SCNM1,38657,-0.05702861445225582
VSIG10,PEBP1,40,-0.019763307837702818
VTI1B,RDH11,20873,-0.11741039769226701
VWA1,ATAD3B,36881,-0.4241445709750848
VWA1,CCNL2,33952,0.09826324699921589
WASF1,CDC40,109,-0.45757882089338486
WASHC5,NSMCE2,146,-0.0010525630301742074
WBP1,MOGS,7152,0.03135034106172722
WBP2,UNC13D,11154,-0.29300678611879905
WBP4,ELF1,1085,-0.13028543817472485
WDCP,SF3B6,26901,0.0002604331228032352
WDHD1,MAPK1IP1L,24197,-0.23976296369068922
WDHD1,SOCS4,334,-0.6958249319361928
WDR12,NBEAL1,190,-0.3283681801192605
WDR13,RBM3,15782,-0.1537409545547881
WDR18,CNN2,42022,0.11144019687423244
WDR18,TMEM259,37022,0.0237984960476495
WDR20,HSP90AA1,270,-0.07855655260820403
WDR24,HAGHL,36050,-0.24639739810194203
WDR24,ANTKMT,30137,-0.40912747654923065
WDR24,METRN,24649,-0.17357204190564585
WDR24,STUB1,10464,-0.08345716289406838
WDR24,RHOT2,22363,-0.1418659778673937
WDR24,JMJD8,5916,-0.18805640307441157
WDR25,WARS,387,-0.8952955054479795
WDR27,PHF10,22837,0.18987219584867582
WDR27,C6orf120,603,-2.034961179084683
WDR33,POLR2D,46968,0.05853724128126088
WDR34,SET,26577,-0.06311542335025476
WDR37,IDI1,99,-0.1597390769279259
WDR4,NDUFV3,61,-0.14465004808595355
WDR46,DAXX,33736,0.2389697368873181
WDR46,PFDN6,843,-0.665814258821193
WDR46,TAPBP,24761,0.2033936649761953
WDR53,FBXO45,652,-0.4082143956547098
WDR54,MOGS,43938,-0.1935071960602908
WDR54,DCTN1,29390,0.019634380056865526
WDR55,IK,17418,0.006169345698641762
WDR55,NDUFA2,16653,0.07378267908351097
WDR55,ZMAT2,34204,-0.08429488416513173
WDR55,HARS,27061,-0.010072282512357231
WDR59,ZNRF1,1166,-0.09663271927039067
WDR6,IMPDH2,22390,0.0773632902746804
WDR6,NDUFAF3,13397,0.04243888795030827
WDR60,ESYT2,26293,-0.6100467935363089
WDR66,PSMD9,29830,0.03435861993858374
WDR7,TXNL1,352,-0.1202164995001083
WDR70,NUP155,8057,-0.7151373891653805
WDR74,SLC3A2,13742,0.21797611226155053
WDR76,MFAP1,243,-0.6519702507985238
WDR76,SERF2,47411,-0.038633089192638435
WDR77,ATP5PB,1186,-1.0263474914632573
WDR81,SERPINF1,45435,0.13230006634023378
WDR81,PRPF8,31614,-0.07782240703971753
WDR82,TWF2,41232,0.4613917059951409
WDR83,DHPS,15099,-0.06416134652521299
WDR83,MAN2B1,40,-1.69965377839249
WDR83,WDR83OS,2665,-1.2688191268879012
WDR83OS,DHPS,12434,-0.005254501506804846
WDR83OS,MAN2B1,2705,-3.2031884715308054
WDR91,CYREN,40538,-0.15116965444217223
WDR92,PNO1,261,-0.4216995266650696
WDR92,C1D,46619,0.11303547334164499
WDYHV1,ATAD2,370,0.04752237495977707
WIZ,AKAP8L,30897,-0.08285058463187907
WNK4,PSME3,43792,0.09741761120946096
WNK4,VPS25,7154,-0.198689486129211
WNK4,COA3,18126,0.07303751459196377
WSB2,RFC5,48842,0.06514842205317936
WTAP,SOD2,46151,0.01676288940449805
WTAP,ACAT2,45067,-0.28928430247332315
WWP2,NOB1,7338,-0.05540262638213603
WWP2,NQO1,35613,0.21690968491465887
XAB2,STXBP2,7199,-0.14331068241038172
XAB2,PET100,138,-0.003932966291651634
XBP1,CCDC117,27923,-0.06021076457999436
XPC,LSM3,18,-0.7159912134770217
XPNPEP3,SLC25A17,37652,0.01069978840075255
XPNPEP3,ST13,135,-1.2479963971329022
XPOT,TBK1,47922,-0.18461116847876485
XRCC1,ZNF576,13332,0.04279105358190665
XRCC1,ZNF428,39441,-0.21992763135506965
XRCC4,TMEM167A,365,-0.5824054960978887
XRCC6,DESI1,303,-0.3648773311973077
XRRA1,SPCS2,59,-2.4046429456292207
YAF2,PPHLN1,50,0.025294889913576105
YARS,S100PBP,1623,-0.3643666390296322
YBEY,MCM3AP,786,-2.207367492352177
YBEY,C21orf58,38639,-0.1802397949373544
YBEY,PCNT,38251,-0.1533327935387145
YBX1,PPIH,23959,0.22245738583790256
YBX2,GPS2,20814,-0.1628005115855138
YBX2,ELP5,43932,-0.08666104772007123
YBX2,CTDNEP1,41909,-0.19512079557277304
YDJC,PPIL2,35930,-0.06938529946550823
YDJC,SDF2L1,12191,-0.16018318124666042
YIF1A,RAB1B,21102,0.24040652170169194
YIPF2,SMARCA4,32120,-0.044271588311409114
YIPF2,TIMM29,12,-0.18662192788704146
YIPF3,POLR1C,7283,-0.282556778486228
YJEFN3,NDUFA13,13123,0.04970349047986739
YPEL3,MAPK3,26591,-0.07329349184322713
YPEL3,PPP4C,20948,-0.03257200319161443
YRDC,C1orf122,1237,0.24381521664900768
YY1AP1,DAP3,1501,-1.5449475667416266
ZBED4,BRD1,25881,-0.036402563942774434
ZBED5,EIF4G2,49849,0.03641948913535467
ZBED6CL,LRRC61,6608,-0.0671774618963855
ZBED6CL,REPIN1,38196,0.048271453446074836
ZBTB12,EHMT2,4380,-0.08932753593431664
ZBTB12,NEU1,39198,-0.18314759541900977
ZBTB22,DAXX,5238,0.053528789658973834
ZBTB22,PFDN6,29341,-0.11466921829769773
ZBTB22,WDR46,28498,0.2817990282101066
ZBTB22,TAPBP,3737,0.18190531591407627
ZBTB26,RC3H2,26052,-0.4823418279585138
ZBTB3,TTC9C,31148,0.060235274908372674
ZBTB3,BSCL2,48974,0.24387319376184732
ZBTB3,POLR2G,2618,0.0632367936222132
ZBTB3,TMEM223,33187,-0.05742318193066502
ZBTB3,TMEM179B,28540,-0.015327831502305253
ZBTB3,HNRNPUL2,31198,-0.07215282021250645
ZBTB32,PSENEN,40512,-0.037537398602049736
ZBTB32,KMT2B,13415,-0.07233767433903912
ZBTB37,DARS2,43542,0.0903957413805999
ZBTB37,CENPL,43157,-0.157578628453704
ZBTB4,POLR2A,88,-0.3363338741065356
ZBTB42,AKT1,519,-0.2212768894956023
ZBTB42,SIVA1,46293,-0.033170874838306705
ZBTB45,SLC27A5,26498,-0.8543379787917402
ZBTB45,CHMP2A,16218,0.02544147221320091
ZBTB45,UBE2M,20075,-0.11399928465399578
ZBTB45,TRIM28,4829,-0.1254601037579669
ZBTB46,TPD52L2,32744,-0.0072754568803607535
ZBTB48,NOL9,25458,0.02652027538668034
ZBTB49,LYAR,25,-0.8465205577108186
ZBTB5,POLR1E,12845,0.03774770888167684
ZBTB5,GRHPR,46190,0.0009194195185315454
ZBTB6,RC3H2,7820,-0.3286259000052329
ZBTB7B,FLAD1,19232,0.19166469250593637
ZBTB7B,CKS1B,27902,-0.08759402157994274
ZBTB8OS,RBBP4,32,-0.623916372666151
ZBTB9,CUTA,35589,-0.21057368642974467
ZC2HC1C,ACYP1,5377,-0.3356435343287255
ZC3H12A,MEAF6,40604,-0.08264047481969364
ZC3H4,SAE1,502,-0.21850141875126994
ZC3H7B,RANGAP1,1287,-0.271593785711642
ZC3HC1,KLHDC10,19133,0.054082236445283545
ZCCHC10,HSPA4,25338,-0.085212994526087
ZCCHC17,SNRNP40,119,-3.1837216459290314
ZCCHC3,SOX12,27982,-0.11194689024477908
ZCCHC8,RSRC2,26098,0.07549442141951121
ZCCHC8,KNTC1,26244,-0.0493386534903672
ZDHHC12,SET,40722,-0.015325424262053194
ZDHHC16,RRP12,20065,0.03528206668665432
ZDHHC16,EXOSC1,56,-0.34739019689932754
ZDHHC16,PGAM1,20036,-0.12130771431320236
ZDHHC24,CCS,46599,0.12503100373078077
ZDHHC3,EXOSC7,1041,-0.6984346888664242
ZDHHC5,TMX2,44932,-0.011578595897049543
ZDHHC8,TRMT2A,12064,0.036288065814256434
ZDHHC8,DGCR8,49431,0.06969284581442597
ZER1,ZDHHC12,48268,-0.09358096565347855
ZER1,ENDOG,46037,-0.00450900906137371
ZFAND1,IMPA1,46055,-0.018462259642084027
ZFAND2A,C7orf50,37601,-0.15863072903162292
ZFAND2B,STK16,49975,-0.40777967437133167
ZFAND2B,RETREG2,19012,0.10041701521602064
ZFAND2B,ANKZF1,34532,0.2156644106413167
ZFP62,MGAT1,45633,-0.320032271532397
ZFPL1,CDCA5,46,-0.35311760811061044
ZFPL1,TM7SF2,27635,0.19296378871154277
ZFPL1,VPS51,5114,0.03317710274525057
ZFPL1,SAC3D1,43313,-0.12797957088537468
ZFYVE19,GCHFR,43043,0.052779782176469184
ZFYVE28,RNF4,43426,0.17976625596621354
ZGLP1,RAVER1,23668,-0.09689128017816383
ZGLP1,FDX2,6146,0.11490197291907293
ZGPAT,ARFRP1,1309,-1.500840492733317
ZGPAT,SLC2A4RG,32405,-0.12905603148726283
ZGPAT,STMN3,49671,-0.057780849723735074
ZHX1,C8orf76,34129,-0.07711675708103749
ZIC5,ZIC2,9499,-0.548700776877215
ZKSCAN5,ZNF394,284,0.41003495856595357
ZKSCAN5,ATP5MF,38433,-0.057223893869427306
ZMAT2,WDR55,34204,-0.20864647439016598
ZMAT2,HARS,7143,-0.031058567100010467
ZMAT5,UQCR10,268,-0.8659962472515538
ZMIZ2,PPIA,48072,-0.03663161242034809
ZMYM1,ZMYM6,199,-0.4765579572129843
ZMYM1,TMEM35B,46822,0.2762895646904589
ZMYM3,NONO,999,-0.14278033649579877
ZMYM6,ZMYM1,199,-0.20047897297107903
ZMYM6,TMEM35B,46623,0.10348627676429661
ZMYND19,DPH7,11584,0.15582080609794272
ZMYND19,EHMT1,28381,0.25650935729688473
ZNF101,ATP13A1,5081,0.21799417220448025
ZNF106,SNAP23,83,0.22237673020909116
ZNF117,ERV3-1,22,-3.258401022319232
ZNF142,BCS1L,891,-1.7671847820241218
ZNF174,NAA60,42429,1.0115518038792906
ZNF207,C17orf75,99,0.398977426390492
ZNF25,ZNF33A,33637,-0.12383284241701445
ZNF250,COMMD5,47988,-0.10663431334450553
ZNF26,CHFR,29881,0.007537888421266752
