target_gene,Cell_Line,Batch,n_cells,source
CLCN6,kolf_3,GenomeWideScreen_FitnessGenes_Pool7_Day4_Inlet12,1,GenomeWideScreen_FitnessGenes
CLCN6,kute_4,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet27,1,GenomeWideScreen_FitnessGenes
CLCN6,kute_4,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet32,1,GenomeWideScreen_FitnessGenes
CLCN6,lirf_5,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet29,1,GenomeWideScreen_FitnessGenes
CLCN6,lirf_5,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet31,1,GenomeWideScreen_FitnessGenes
CLCN6,nufh_4,GenomeWideScreen_FitnessGenes_Pool7_Day4_Inlet10,1,GenomeWideScreen_FitnessGenes
CLCN6,nufh_4,GenomeWideScreen_FitnessGenes_Pool7_Day5_Inlet19,1,GenomeWideScreen_FitnessGenes
CLCN6,nufh_4,GenomeWideScreen_FitnessGenes_Pool7_Day5_Inlet20,1,GenomeWideScreen_FitnessGenes
CLCN6,oupf_6,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet10,1,GenomeWideScreen_FitnessGenes
CLCN6,oupf_6,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet7,1,GenomeWideScreen_FitnessGenes
CLCN6,oupf_6,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet24,1,GenomeWideScreen_FitnessGenes
CLCN6,pipw_4,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet17,1,GenomeWideScreen_FitnessGenes
CLCN6,rejf_2,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet6,2,GenomeWideScreen_FitnessGenes
CLCN6,rejf_2,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet21,1,GenomeWideScreen_FitnessGenes
CLCN6,rejf_2,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet22,1,GenomeWideScreen_FitnessGenes
CLCN6,siqu_4,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet1,1,GenomeWideScreen_FitnessGenes
CLCN6,siqu_4,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet4,1,GenomeWideScreen_FitnessGenes
CLCN6,siqu_4,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet18,1,GenomeWideScreen_FitnessGenes
CLCN6,siqu_4,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet23,1,GenomeWideScreen_FitnessGenes
CLCN6,siqu_4,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet27,1,GenomeWideScreen_FitnessGenes
CLCN6,siqu_4,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet29,1,GenomeWideScreen_FitnessGenes
CLCN6,siqu_4,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet32,1,GenomeWideScreen_FitnessGenes
CLCN6,suop_5,GenomeWideScreen_FitnessGenes_Pool7_Day3_Inlet4,1,GenomeWideScreen_FitnessGenes
CLCN6,wahn_1,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet16,1,GenomeWideScreen_FitnessGenes
CLCN6,wahn_1,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet8,1,GenomeWideScreen_FitnessGenes
CLCN6,wahn_1,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet19,1,GenomeWideScreen_FitnessGenes
CLCN6,wahn_1,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet22,1,GenomeWideScreen_FitnessGenes
CLCN6,wahn_1,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet29,1,GenomeWideScreen_FitnessGenes
CLCN6,wihj_4,GenomeWideScreen_FitnessGenes_Pool7_Day3_Inlet4,1,GenomeWideScreen_FitnessGenes
CLCN6,wihj_4,GenomeWideScreen_FitnessGenes_Pool7_Day5_Inlet19,1,GenomeWideScreen_FitnessGenes
CLCN6,zapk_3,GenomeWideScreen_FitnessGenes_Pool7_Day3_Inlet3,1,GenomeWideScreen_FitnessGenes
CLCN6,zerv_7,GenomeWideScreen_FitnessGenes_Pool8_Day5_Inlet22,1,GenomeWideScreen_FitnessGenes
CLCN6,zerv_7,GenomeWideScreen_FitnessGenes_Pool8_Day5_Inlet23,1,GenomeWideScreen_FitnessGenes
CLCN6,zerv_8,GenomeWideScreen_FitnessGenes_Pool7_Day4_Inlet10,1,GenomeWideScreen_FitnessGenes
CLCN6,zihe_1,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet10,1,GenomeWideScreen_FitnessGenes
CLCN6,zihe_1,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet18,1,GenomeWideScreen_FitnessGenes
CLCN6,zihe_1,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet27,1,GenomeWideScreen_FitnessGenes
COIL,eipl_1,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet1,1,GenomeWideScreen_FitnessGenes
COIL,eipl_1,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet12,1,GenomeWideScreen_FitnessGenes
COIL,eipl_1,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet23,1,GenomeWideScreen_FitnessGenes
COIL,eipl_1,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet24,1,GenomeWideScreen_FitnessGenes
COIL,eipl_1,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet27,1,GenomeWideScreen_FitnessGenes
COIL,eipl_1,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet32,1,GenomeWideScreen_FitnessGenes
COIL,fiaj_1,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet19,1,GenomeWideScreen_FitnessGenes
COIL,fiaj_1,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet30,1,GenomeWideScreen_FitnessGenes
COIL,hecn_3,GenomeWideScreen_FitnessGenes_Pool8_Day4_Inlet13,1,GenomeWideScreen_FitnessGenes
COIL,keui_1,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet25,1,GenomeWideScreen_FitnessGenes
COIL,kolf_2,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet8,1,GenomeWideScreen_FitnessGenes
COIL,kolf_2,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet31,1,GenomeWideScreen_FitnessGenes
COIL,kolf_3,GenomeWideScreen_FitnessGenes_Pool7_Day3_Inlet4,1,GenomeWideScreen_FitnessGenes
COIL,lirf_5,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet17,1,GenomeWideScreen_FitnessGenes
COIL,oupf_6,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet10,1,GenomeWideScreen_FitnessGenes
COIL,oupf_6,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet15,1,GenomeWideScreen_FitnessGenes
COIL,oupf_6,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet16,1,GenomeWideScreen_FitnessGenes
COIL,oupf_6,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet3,1,GenomeWideScreen_FitnessGenes
COIL,oupf_6,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet29,1,GenomeWideScreen_FitnessGenes
COIL,pipw_4,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet12,1,GenomeWideScreen_FitnessGenes
COIL,pipw_4,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet19,1,GenomeWideScreen_FitnessGenes
COIL,pipw_4,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet24,1,GenomeWideScreen_FitnessGenes
COIL,rejf_2,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet21,1,GenomeWideScreen_FitnessGenes
COIL,rejf_2,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet28,1,GenomeWideScreen_FitnessGenes
COIL,siqu_4,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet4,2,GenomeWideScreen_FitnessGenes
COIL,siqu_4,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet28,1,GenomeWideScreen_FitnessGenes
COIL,siqu_4,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet31,1,GenomeWideScreen_FitnessGenes
COIL,suop_5,GenomeWideScreen_FitnessGenes_Pool7_Day4_Inlet10,1,GenomeWideScreen_FitnessGenes
COIL,suop_5,GenomeWideScreen_FitnessGenes_Pool7_Day4_Inlet9,1,GenomeWideScreen_FitnessGenes
COIL,wahn_1,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet16,1,GenomeWideScreen_FitnessGenes
COIL,wahn_1,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet6,2,GenomeWideScreen_FitnessGenes
COIL,wahn_1,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet9,1,GenomeWideScreen_FitnessGenes
COIL,wahn_1,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet19,1,GenomeWideScreen_FitnessGenes
COIL,wahn_1,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet20,2,GenomeWideScreen_FitnessGenes
COIL,wahn_1,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet26,2,GenomeWideScreen_FitnessGenes
COIL,wihj_4,GenomeWideScreen_FitnessGenes_Pool7_Day5_Inlet18,2,GenomeWideScreen_FitnessGenes
COIL,wihj_4,GenomeWideScreen_FitnessGenes_Pool7_Day5_Inlet19,1,GenomeWideScreen_FitnessGenes
COIL,zapk_3,GenomeWideScreen_FitnessGenes_Pool7_Day4_Inlet9,2,GenomeWideScreen_FitnessGenes
COIL,zapk_3,GenomeWideScreen_FitnessGenes_Pool7_Day5_Inlet18,1,GenomeWideScreen_FitnessGenes
COIL,zerv_7,GenomeWideScreen_FitnessGenes_Pool8_Day4_Inlet13,1,GenomeWideScreen_FitnessGenes
COIL,zerv_8,GenomeWideScreen_FitnessGenes_Pool7_Day4_Inlet12,1,GenomeWideScreen_FitnessGenes
COIL,zihe_1,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet1,1,GenomeWideScreen_FitnessGenes
COIL,zihe_1,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet19,1,GenomeWideScreen_FitnessGenes
DCAF16,eipl_1,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet8,1,GenomeWideScreen_FitnessGenes
DCAF16,eipl_1,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet25,1,GenomeWideScreen_FitnessGenes
DCAF16,fiaj_1,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet1,2,GenomeWideScreen_FitnessGenes
DCAF16,hecn_3,GenomeWideScreen_FitnessGenes_Pool8_Day4_Inlet14,1,GenomeWideScreen_FitnessGenes
DCAF16,keui_1,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet10,1,GenomeWideScreen_FitnessGenes
DCAF16,kolf_2,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet10,1,GenomeWideScreen_FitnessGenes
DCAF16,kolf_2,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet4,2,GenomeWideScreen_FitnessGenes
DCAF16,kolf_2,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet5,1,GenomeWideScreen_FitnessGenes
DCAF16,kolf_2,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet6,1,GenomeWideScreen_FitnessGenes
DCAF16,kolf_2,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet23,1,GenomeWideScreen_FitnessGenes
DCAF16,kolf_2,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet24,1,GenomeWideScreen_FitnessGenes
DCAF16,kolf_2,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet29,1,GenomeWideScreen_FitnessGenes
DCAF16,kolf_3,GenomeWideScreen_FitnessGenes_Pool7_Day5_Inlet20,2,GenomeWideScreen_FitnessGenes
DCAF16,kute_4,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet1,1,GenomeWideScreen_FitnessGenes
DCAF16,kute_4,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet11,1,GenomeWideScreen_FitnessGenes
DCAF16,kute_4,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet2,1,GenomeWideScreen_FitnessGenes
DCAF16,kute_4,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet17,1,GenomeWideScreen_FitnessGenes
DCAF16,kute_4,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet25,1,GenomeWideScreen_FitnessGenes
DCAF16,kute_4,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet30,1,GenomeWideScreen_FitnessGenes
DCAF16,kute_4,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet31,1,GenomeWideScreen_FitnessGenes
DCAF16,lirf_5,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet15,1,GenomeWideScreen_FitnessGenes
DCAF16,lirf_5,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet2,1,GenomeWideScreen_FitnessGenes
DCAF16,lirf_5,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet28,1,GenomeWideScreen_FitnessGenes
DCAF16,nufh_4,GenomeWideScreen_FitnessGenes_Pool7_Day5_Inlet19,1,GenomeWideScreen_FitnessGenes
DCAF16,oupf_6,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet6,1,GenomeWideScreen_FitnessGenes
DCAF16,oupf_6,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet18,1,GenomeWideScreen_FitnessGenes
DCAF16,oupf_6,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet32,1,GenomeWideScreen_FitnessGenes
DCAF16,pipw_4,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet27,1,GenomeWideScreen_FitnessGenes
DCAF16,rejf_2,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet27,1,GenomeWideScreen_FitnessGenes
DCAF16,siqu_4,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet11,1,GenomeWideScreen_FitnessGenes
DCAF16,siqu_4,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet15,1,GenomeWideScreen_FitnessGenes
DCAF16,siqu_4,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet6,1,GenomeWideScreen_FitnessGenes
DCAF16,siqu_4,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet7,1,GenomeWideScreen_FitnessGenes
DCAF16,siqu_4,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet8,1,GenomeWideScreen_FitnessGenes
DCAF16,siqu_4,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet25,1,GenomeWideScreen_FitnessGenes
DCAF16,siqu_4,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet26,1,GenomeWideScreen_FitnessGenes
DCAF16,siqu_4,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet27,1,GenomeWideScreen_FitnessGenes
DCAF16,suop_5,GenomeWideScreen_FitnessGenes_Pool7_Day5_Inlet17,1,GenomeWideScreen_FitnessGenes
DCAF16,wahn_1,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet12,1,GenomeWideScreen_FitnessGenes
DCAF16,wahn_1,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet15,1,GenomeWideScreen_FitnessGenes
DCAF16,wahn_1,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet2,1,GenomeWideScreen_FitnessGenes
DCAF16,wahn_1,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet3,1,GenomeWideScreen_FitnessGenes
DCAF16,wahn_1,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet6,1,GenomeWideScreen_FitnessGenes
DCAF16,wahn_1,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet8,1,GenomeWideScreen_FitnessGenes
DCAF16,wahn_1,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet9,1,GenomeWideScreen_FitnessGenes
DCAF16,wahn_1,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet19,1,GenomeWideScreen_FitnessGenes
DCAF16,wahn_1,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet24,1,GenomeWideScreen_FitnessGenes
DCAF16,wahn_1,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet26,1,GenomeWideScreen_FitnessGenes
DCAF16,wahn_1,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet32,1,GenomeWideScreen_FitnessGenes
DCAF16,wihj_1,GenomeWideScreen_FitnessGenes_Pool8_Day4_Inlet16,1,GenomeWideScreen_FitnessGenes
DCAF16,wihj_4,GenomeWideScreen_FitnessGenes_Pool7_Day3_Inlet4,1,GenomeWideScreen_FitnessGenes
DCAF16,zapk_3,GenomeWideScreen_FitnessGenes_Pool7_Day5_Inlet18,1,GenomeWideScreen_FitnessGenes
DCAF16,zapk_3,GenomeWideScreen_FitnessGenes_Pool7_Day5_Inlet19,1,GenomeWideScreen_FitnessGenes
DCAF16,zerv_7,GenomeWideScreen_FitnessGenes_Pool8_Day4_Inlet14,1,GenomeWideScreen_FitnessGenes
DCAF16,zerv_8,GenomeWideScreen_FitnessGenes_Pool7_Day3_Inlet4,1,GenomeWideScreen_FitnessGenes
DCAF16,zerv_8,GenomeWideScreen_FitnessGenes_Pool7_Day4_Inlet12,1,GenomeWideScreen_FitnessGenes
DCAF16,zihe_1,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet23,1,GenomeWideScreen_FitnessGenes
DCAF16,zihe_1,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet26,1,GenomeWideScreen_FitnessGenes
DHRS1,eipl_1,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet13,1,GenomeWideScreen_FitnessGenes
DHRS1,eipl_1,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet19,1,GenomeWideScreen_FitnessGenes
DHRS1,eipl_1,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet21,1,GenomeWideScreen_FitnessGenes
DHRS1,eipl_1,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet24,1,GenomeWideScreen_FitnessGenes
DHRS1,fiaj_1,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet13,1,GenomeWideScreen_FitnessGenes
DHRS1,fiaj_1,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet31,1,GenomeWideScreen_FitnessGenes
DHRS1,fiaj_1,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet32,1,GenomeWideScreen_FitnessGenes
DHRS1,hecn_3,GenomeWideScreen_FitnessGenes_Pool8_Day3_Inlet7,1,GenomeWideScreen_FitnessGenes
DHRS1,keui_1,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet31,1,GenomeWideScreen_FitnessGenes
DHRS1,kolf_2,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet10,1,GenomeWideScreen_FitnessGenes
DHRS1,kolf_3,GenomeWideScreen_FitnessGenes_Pool7_Day5_Inlet19,1,GenomeWideScreen_FitnessGenes
DHRS1,kute_4,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet12,1,GenomeWideScreen_FitnessGenes
DHRS1,kute_4,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet16,1,GenomeWideScreen_FitnessGenes
DHRS1,lirf_5,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet7,1,GenomeWideScreen_FitnessGenes
DHRS1,melw_2,GenomeWideScreen_FitnessGenes_Pool8_Day4_Inlet14,2,GenomeWideScreen_FitnessGenes
DHRS1,pipw_4,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet13,1,GenomeWideScreen_FitnessGenes
DHRS1,pipw_4,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet26,1,GenomeWideScreen_FitnessGenes
DHRS1,rejf_2,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet27,1,GenomeWideScreen_FitnessGenes
DHRS1,siqu_4,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet14,1,GenomeWideScreen_FitnessGenes
DHRS1,siqu_4,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet21,1,GenomeWideScreen_FitnessGenes
DHRS1,siqu_4,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet26,1,GenomeWideScreen_FitnessGenes
DHRS1,wahn_1,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet4,1,GenomeWideScreen_FitnessGenes
DHRS1,wahn_1,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet21,1,GenomeWideScreen_FitnessGenes
DHRS1,wahn_1,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet23,1,GenomeWideScreen_FitnessGenes
DHRS1,wihj_1,GenomeWideScreen_FitnessGenes_Pool8_Day4_Inlet15,1,GenomeWideScreen_FitnessGenes
DHRS1,zapk_3,GenomeWideScreen_FitnessGenes_Pool7_Day5_Inlet17,1,GenomeWideScreen_FitnessGenes
DHRS1,zapk_3,GenomeWideScreen_FitnessGenes_Pool7_Day5_Inlet18,1,GenomeWideScreen_FitnessGenes
DHRS1,zerv_7,GenomeWideScreen_FitnessGenes_Pool8_Day5_Inlet22,1,GenomeWideScreen_FitnessGenes
DHX35,eipl_1,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet19,1,GenomeWideScreen_FitnessGenes
DHX35,eipl_1,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet24,1,GenomeWideScreen_FitnessGenes
DHX35,eipl_1,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet26,1,GenomeWideScreen_FitnessGenes
DHX35,fiaj_1,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet1,1,GenomeWideScreen_FitnessGenes
DHX35,fiaj_1,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet16,1,GenomeWideScreen_FitnessGenes
DHX35,fiaj_1,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet3,1,GenomeWideScreen_FitnessGenes
DHX35,fiaj_1,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet4,1,GenomeWideScreen_FitnessGenes
DHX35,fiaj_1,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet6,1,GenomeWideScreen_FitnessGenes
DHX35,fiaj_1,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet31,2,GenomeWideScreen_FitnessGenes
DHX35,kolf_2,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet27,1,GenomeWideScreen_FitnessGenes
DHX35,kolf_3,GenomeWideScreen_FitnessGenes_Pool7_Day4_Inlet12,1,GenomeWideScreen_FitnessGenes
DHX35,kute_4,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet5,1,GenomeWideScreen_FitnessGenes
DHX35,kute_4,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet27,1,GenomeWideScreen_FitnessGenes
DHX35,lirf_5,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet13,1,GenomeWideScreen_FitnessGenes
DHX35,lirf_5,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet2,1,GenomeWideScreen_FitnessGenes
DHX35,lirf_5,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet29,1,GenomeWideScreen_FitnessGenes
DHX35,oupf_6,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet8,1,GenomeWideScreen_FitnessGenes
DHX35,oupf_6,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet24,1,GenomeWideScreen_FitnessGenes
DHX35,pipw_4,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet11,3,GenomeWideScreen_FitnessGenes
DHX35,pipw_4,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet5,1,GenomeWideScreen_FitnessGenes
DHX35,rejf_2,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet14,1,GenomeWideScreen_FitnessGenes
DHX35,rejf_2,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet4,1,GenomeWideScreen_FitnessGenes
DHX35,rejf_2,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet32,1,GenomeWideScreen_FitnessGenes
DHX35,siqu_4,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet12,1,GenomeWideScreen_FitnessGenes
DHX35,siqu_4,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet15,1,GenomeWideScreen_FitnessGenes
DHX35,wahn_1,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet4,1,GenomeWideScreen_FitnessGenes
DHX35,wahn_1,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet28,2,GenomeWideScreen_FitnessGenes
DHX35,wihj_1,GenomeWideScreen_FitnessGenes_Pool8_Day5_Inlet22,1,GenomeWideScreen_FitnessGenes
DHX35,wihj_1,GenomeWideScreen_FitnessGenes_Pool8_Day5_Inlet23,1,GenomeWideScreen_FitnessGenes
DHX35,zerv_7,GenomeWideScreen_FitnessGenes_Pool8_Day5_Inlet23,1,GenomeWideScreen_FitnessGenes
DHX35,zihe_1,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet2,1,GenomeWideScreen_FitnessGenes
DHX35,zihe_1,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet24,1,GenomeWideScreen_FitnessGenes
DTNBP1,eipl_1,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet10,1,GenomeWideScreen_FitnessGenes
DTNBP1,eipl_1,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet9,1,GenomeWideScreen_FitnessGenes
DTNBP1,fiaj_1,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet12,1,GenomeWideScreen_FitnessGenes
DTNBP1,fiaj_1,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet13,1,GenomeWideScreen_FitnessGenes
DTNBP1,fiaj_1,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet16,1,GenomeWideScreen_FitnessGenes
DTNBP1,fiaj_1,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet19,1,GenomeWideScreen_FitnessGenes
DTNBP1,fiaj_1,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet24,1,GenomeWideScreen_FitnessGenes
DTNBP1,fiaj_1,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet26,1,GenomeWideScreen_FitnessGenes
DTNBP1,fiaj_1,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet27,1,GenomeWideScreen_FitnessGenes
DTNBP1,fiaj_1,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet28,1,GenomeWideScreen_FitnessGenes
DTNBP1,fiaj_1,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet29,1,GenomeWideScreen_FitnessGenes
DTNBP1,keui_1,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet29,1,GenomeWideScreen_FitnessGenes
DTNBP1,keui_1,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet32,1,GenomeWideScreen_FitnessGenes
DTNBP1,kolf_2,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet5,1,GenomeWideScreen_FitnessGenes
DTNBP1,kolf_2,GenomeWideScreen_FitnessGenes_Pool3_Day3_Inlet8,2,GenomeWideScreen_FitnessGenes
DTNBP1,kolf_2,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet21,1,GenomeWideScreen_FitnessGenes
DTNBP1,kolf_2,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet23,1,GenomeWideScreen_FitnessGenes
DTNBP1,kolf_2,GenomeWideScreen_FitnessGenes_Pool4_Day5_Inlet25,2,GenomeWideScreen_FitnessGenes
