held_out,arm,target,pds
orion_hek293t,linear_k50_r1+cis,PHF23,0.2806324110671937
orion_hek293t,linear_k50_r1+cis,PHF8,0.4782608695652174
orion_hek293t,linear_k50_r1+cis,PI4KB,0.0039525691699604515
orion_hek293t,linear_k50_r1+cis,PIM2,0.5770750988142292
orion_hek293t,linear_k50_r1+cis,PIN1,0.07114624505928857
orion_hek293t,linear_k50_r1+cis,PINK1,0.2806324110671937
orion_hek293t,linear_k50_r1+cis,PKN3,0.06324110671936756
orion_hek293t,linear_k50_r1+cis,PLAGL2,0.9644268774703557
orion_hek293t,linear_k50_r1+cis,PLCG1,0.48221343873517786
orion_hek293t,linear_k50_r1+cis,PNP,0.7470355731225297
orion_hek293t,linear_k50_r1+cis,POLD4,0.8695652173913043
orion_hek293t,linear_k50_r1+cis,POR,0.9407114624505929
orion_hek293t,linear_k50_r1+cis,PPIF,0.782608695652174
orion_hek293t,linear_k50_r1+cis,PPIP5K2,0.15019762845849804
orion_hek293t,linear_k50_r1+cis,PQBP1,0.9881422924901185
orion_hek293t,linear_k50_r1+cis,PRDX3,0.5177865612648221
orion_hek293t,linear_k50_r1+cis,PRKAB2,0.6126482213438735
orion_hek293t,linear_k50_r1+cis,PRKACA,0.1027667984189723
orion_hek293t,linear_k50_r1+cis,PRMT2,0.8379446640316206
orion_hek293t,linear_k50_r1+cis,PRMT6,0.3754940711462451
orion_hek293t,linear_k50_r1+cis,PRMT7,0.8814229249011858
orion_hek293t,linear_k50_r1+cis,PRNP,0.37154150197628455
orion_hek293t,linear_k50_r1+cis,PSKH1,0.18577075098814233
orion_hek293t,linear_k50_r1+cis,PTMS,0.09486166007905139
orion_hek293t,linear_k50_r1+cis,PTOV1,0.24505928853754944
orion_hek293t,linear_k50_r1+cis,PYCR1,0.3241106719367589
orion_hek293t,linear_k50_r1+cis,R3HCC1L,0.6126482213438735
orion_hek293t,linear_k50_r1+cis,RAB5A,0.23715415019762842
orion_hek293t,linear_k50_r1+cis,RABEP2,0.3438735177865613
orion_hek293t,linear_k50_r1+cis,RBM18,0.9723320158102767
orion_hek293t,linear_k50_r1+cis,RBM26,0.4426877470355731
orion_hek293t,linear_k50_r1+cis,RBM4B,0.4189723320158103
orion_hek293t,linear_k50_r1+cis,RBM5,0.5691699604743083
orion_hek293t,linear_k50_r1+cis,RC3H2,0.24505928853754944
orion_hek293t,linear_k50_r1+cis,REV1,0.9130434782608696
orion_hek293t,linear_k50_r1+cis,RNF10,0.11462450592885376
orion_hek293t,linear_k50_r1+cis,RNF141,0.7391304347826086
orion_hek293t,linear_k50_r1+cis,RNF2,0.9841897233201581
orion_hek293t,linear_k50_r1+cis,RSRC1,0.7509881422924901
orion_hek293t,linear_k50_r1+cis,S100A11,0.2885375494071146
orion_hek293t,linear_k50_r1+cis,SAP30L,0.5770750988142292
orion_hek293t,linear_k50_r1+cis,SFXN4,0.691699604743083
orion_hek293t,linear_k50_r1+cis,SH2D3A,0.43083003952569165
orion_hek293t,linear_k50_r1+cis,SHPRH,0.1620553359683794
orion_hek293t,linear_k50_r1+cis,SIN3B,0.8695652173913043
orion_hek293t,linear_k50_r1+cis,SLC25A13,0.5810276679841897
orion_hek293t,linear_k50_r1+cis,SLC39A1,0.32015810276679846
orion_hek293t,linear_k50_r1+cis,SLIRP,0.6403162055335969
orion_hek293t,linear_k50_r1+cis,SMARCA5,0.8695652173913043
orion_hek293t,linear_k50_r1+cis,SMARCC2,0.8814229249011858
orion_hek293t,linear_k50_r1+cis,SMYD2,0.9051383399209486
orion_hek293t,linear_k50_r1+cis,SND1,0.6640316205533596
orion_hek293t,linear_k50_r1+cis,SNRK,0.6719367588932806
orion_hek293t,linear_k50_r1+cis,SNX4,0.2727272727272727
orion_hek293t,linear_k50_r1+cis,SRSF5,0.055335968379446654
orion_hek293t,linear_k50_r1+cis,SSR4,1.0
orion_hek293t,linear_k50_r1+cis,STAT6,0.7351778656126482
orion_hek293t,linear_k50_r1+cis,STK3,0.2055335968379447
orion_hek293t,linear_k50_r1+cis,SUPT7L,0.9486166007905138
orion_hek293t,linear_k50_r1+cis,SYVN1,0.4940711462450593
orion_hek293t,linear_k50_r1+cis,TARBP2,0.9604743083003953
orion_hek293t,linear_k50_r1+cis,TBC1D13,0.6758893280632411
orion_hek293t,linear_k50_r1+cis,TBCK,1.0
orion_hek293t,linear_k50_r1+cis,TEAD4,0.15019762845849804
orion_hek293t,linear_k50_r1+cis,TEX2,0.7509881422924901
orion_hek293t,linear_k50_r1+cis,TFCP2,0.30434782608695654
orion_hek293t,linear_k50_r1+cis,THAP3,0.27667984189723316
orion_hek293t,linear_k50_r1+cis,THAP7,0.12648221343873522
orion_hek293t,linear_k50_r1+cis,TIMM17B,0.9644268774703557
orion_hek293t,linear_k50_r1+cis,TIMM50,0.8181818181818181
orion_hek293t,linear_k50_r1+cis,TMCO6,0.33596837944664026
orion_hek293t,linear_k50_r1+cis,TMED3,0.7905138339920948
orion_hek293t,linear_k50_r1+cis,TMEM186,0.20158102766798414
orion_hek293t,linear_k50_r1+cis,TMEM209,0.5217391304347826
orion_hek293t,linear_k50_r1+cis,TMEM41B,0.22529644268774707
orion_hek293t,linear_k50_r1+cis,TMF1,0.9723320158102767
orion_hek293t,linear_k50_r1+cis,TRAPPC6A,0.8458498023715415
orion_hek293t,linear_k50_r1+cis,TRIB3,0.18972332015810278
orion_hek293t,linear_k50_r1+cis,TRIM35,0.41501976284584985
orion_hek293t,linear_k50_r1+cis,TRIP4,0.9486166007905138
orion_hek293t,linear_k50_r1+cis,TRMT1,0.12648221343873522
orion_hek293t,linear_k50_r1+cis,TRPC4AP,0.5889328063241106
orion_hek293t,linear_k50_r1+cis,TWF2,0.9565217391304348
orion_hek293t,linear_k50_r1+cis,UPF3B,0.6837944664031621
orion_hek293t,linear_k50_r1+cis,UROS,0.01976284584980237
orion_hek293t,linear_k50_r1+cis,USP28,0.18577075098814233
orion_hek293t,linear_k50_r1+cis,VIM,0.44664031620553357
orion_hek293t,linear_k50_r1+cis,WBP4,0.8893280632411067
orion_hek293t,linear_k50_r1+cis,YIPF6,0.3162055335968379
orion_hek293t,linear_k50_r1+cis,ZBTB34,0.849802371541502
orion_hek293t,linear_k50_r1+cis,ZBTB41,0.7628458498023716
orion_hek293t,linear_k50_r1+cis,ZBTB48,0.6442687747035574
orion_hek293t,linear_k50_r1+cis,ZC3HAV1,0.49011857707509876
orion_hek293t,linear_k50_r1+cis,ZDHHC12,0.8853754940711462
orion_hek293t,linear_k50_r1+cis,ZDHHC4,0.02371541501976282
orion_hek293t,linear_k50_r1+cis,ZFP62,0.4426877470355731
orion_hek293t,linear_k50_r1+cis,ZHX3,0.09881422924901184
orion_hek293t,linear_k50_r1+cis,ZKSCAN1,0.02766798418972327
orion_hek293t,linear_k50_r1+cis,ZKSCAN2,0.45849802371541504
orion_hek293t,linear_k50_r1+cis,ZKSCAN3,0.4703557312252964
orion_hek293t,linear_k50_r1+cis,ZNF16,0.5533596837944664
orion_hek293t,linear_k50_r1+cis,ZNF174,0.9486166007905138
orion_hek293t,linear_k50_r1+cis,ZNF22,0.09486166007905139
orion_hek293t,linear_k50_r1+cis,ZNF25,0.09881422924901184
orion_hek293t,linear_k50_r1+cis,ZNF251,0.5928853754940712
orion_hek293t,linear_k50_r1+cis,ZNF280C,0.30434782608695654
orion_hek293t,linear_k50_r1+cis,ZNF282,0.8932806324110671
orion_hek293t,linear_k50_r1+cis,ZNF32,0.308300395256917
orion_hek293t,linear_k50_r1+cis,ZNF324,0.5454545454545454
orion_hek293t,linear_k50_r1+cis,ZNF397,0.8577075098814229
orion_hek293t,linear_k50_r1+cis,ZNF410,0.9762845849802372
orion_hek293t,linear_k50_r1+cis,ZNF444,0.5019762845849802
orion_hek293t,linear_k50_r1+cis,ZNF462,0.18181818181818177
orion_hek293t,linear_k50_r1+cis,ZNF496,0.6956521739130435
orion_hek293t,linear_k50_r1+cis,ZNF507,0.5770750988142292
orion_hek293t,linear_k50_r1+cis,ZNF514,0.5059288537549407
orion_hek293t,linear_k50_r1+cis,ZNF526,0.9802371541501976
orion_hek293t,linear_k50_r1+cis,ZNF530,0.5770750988142292
orion_hek293t,linear_k50_r1+cis,ZNF543,0.06324110671936756
orion_hek293t,linear_k50_r1+cis,ZNF627,0.6126482213438735
orion_hek293t,linear_k50_r1+cis,ZNF628,0.6561264822134387
orion_hek293t,linear_k50_r1+cis,ZNF641,0.6205533596837944
orion_hek293t,linear_k50_r1+cis,ZNF670,0.5810276679841897
orion_hek293t,linear_k50_r1+cis,ZNF714,0.6837944664031621
orion_hek293t,linear_k50_r1+cis,ZNF740,0.4426877470355731
orion_hek293t,linear_k50_r1+cis,ZNF768,0.49011857707509876
orion_hek293t,linear_k50_r1+cis,ZNF777,0.9446640316205533
orion_hek293t,linear_k50_r1+cis,ZNF783,0.5375494071146245
orion_hek293t,linear_k50_r1+cis,ZNF784,0.4189723320158103
orion_hek293t,linear_k50_r1+cis,ZNF786,0.37944664031620556
orion_hek293t,linear_k50_r1+cis,ZNF821,0.5019762845849802
orion_hek293t,linear_k50_r10,ACLY,0.3754940711462451
orion_hek293t,linear_k50_r10,ADNP,0.2648221343873518
orion_hek293t,linear_k50_r10,AGO1,0.35573122529644263
orion_hek293t,linear_k50_r10,AKAP1,0.6324110671936759
orion_hek293t,linear_k50_r10,AKT2,0.4703557312252964
orion_hek293t,linear_k50_r10,ALG12,0.4189723320158103
orion_hek293t,linear_k50_r10,ANKZF1,0.308300395256917
orion_hek293t,linear_k50_r10,ANP32B,0.0039525691699604515
orion_hek293t,linear_k50_r10,AP2A2,0.4782608695652174
orion_hek293t,linear_k50_r10,API5,0.8814229249011858
orion_hek293t,linear_k50_r10,ARL14EP,0.7391304347826086
orion_hek293t,linear_k50_r10,ASCC2,0.16600790513833996
orion_hek293t,linear_k50_r10,BCKDK,0.8616600790513834
orion_hek293t,linear_k50_r10,BCL6,0.8458498023715415
orion_hek293t,linear_k50_r10,BCL7C,0.7114624505928854
orion_hek293t,linear_k50_r10,BRD1,0.22134387351778662
orion_hek293t,linear_k50_r10,BRPF1,0.9565217391304348
orion_hek293t,linear_k50_r10,CAND1,0.9446640316205533
orion_hek293t,linear_k50_r10,CARM1,0.43083003952569165
orion_hek293t,linear_k50_r10,CAT,0.13833992094861658
orion_hek293t,linear_k50_r10,CCDC112,0.40711462450592883
orion_hek293t,linear_k50_r10,CHD3,0.36363636363636365
orion_hek293t,linear_k50_r10,CHD6,0.5810276679841897
orion_hek293t,linear_k50_r10,CHKB,0.5138339920948616
orion_hek293t,linear_k50_r10,CLCN6,0.1699604743083004
orion_hek293t,linear_k50_r10,COIL,0.8458498023715415
orion_hek293t,linear_k50_r10,COMMD8,0.5928853754940712
orion_hek293t,linear_k50_r10,COQ10B,0.9288537549407114
orion_hek293t,linear_k50_r10,CSNK2A1,0.8063241106719368
orion_hek293t,linear_k50_r10,CYTH2,0.9209486166007905
orion_hek293t,linear_k50_r10,DBF4B,0.8023715415019763
orion_hek293t,linear_k50_r10,DBN1,0.4110671936758893
orion_hek293t,linear_k50_r10,DCAF16,0.07114624505928857
orion_hek293t,linear_k50_r10,DCP2,0.6798418972332017
orion_hek293t,linear_k50_r10,DDHD1,0.23320158102766797
orion_hek293t,linear_k50_r10,DEAF1,0.7351778656126482
orion_hek293t,linear_k50_r10,DEK,0.6284584980237153
orion_hek293t,linear_k50_r10,DHRS1,0.5849802371541502
orion_hek293t,linear_k50_r10,DHX35,0.21739130434782605
orion_hek293t,linear_k50_r10,DLAT,0.8577075098814229
orion_hek293t,linear_k50_r10,DMTF1,0.19762845849802368
orion_hek293t,linear_k50_r10,DNTTIP1,0.09090909090909094
orion_hek293t,linear_k50_r10,DRG2,0.5256916996047432
orion_hek293t,linear_k50_r10,DTNBP1,0.14229249011857703
orion_hek293t,linear_k50_r10,DVL3,0.2924901185770751
orion_hek293t,linear_k50_r10,E2F1,0.4426877470355731
orion_hek293t,linear_k50_r10,EAPP,0.5612648221343873
orion_hek293t,linear_k50_r10,EEF1A2,0.5849802371541502
orion_hek293t,linear_k50_r10,ELK1,0.7233201581027668
orion_hek293t,linear_k50_r10,EPC2,0.7509881422924901
orion_hek293t,linear_k50_r10,EPM2AIP1,0.15810276679841895
orion_hek293t,linear_k50_r10,EZH2,0.9090909090909091
orion_hek293t,linear_k50_r10,FAM120A,0.0
orion_hek293t,linear_k50_r10,FCGRT,0.39920948616600793
orion_hek293t,linear_k50_r10,FHL3,0.015810276679841917
orion_hek293t,linear_k50_r10,FOXN2,0.13438735177865613
orion_hek293t,linear_k50_r10,FOXO4,0.8972332015810277
orion_hek293t,linear_k50_r10,FUBP3,0.7035573122529644
orion_hek293t,linear_k50_r10,FXYD5,0.9565217391304348
orion_hek293t,linear_k50_r10,FZD2,0.14229249011857703
orion_hek293t,linear_k50_r10,GIGYF2,0.8221343873517787
orion_hek293t,linear_k50_r10,GLI3,0.10671936758893286
orion_hek293t,linear_k50_r10,GMEB2,0.9920948616600791
orion_hek293t,linear_k50_r10,GPATCH8,0.6245059288537549
orion_hek293t,linear_k50_r10,GRAMD1A,0.849802371541502
orion_hek293t,linear_k50_r10,GTF2IRD1,0.5691699604743083
orion_hek293t,linear_k50_r10,HDAC1,0.849802371541502
orion_hek293t,linear_k50_r10,HDAC8,0.25296442687747034
orion_hek293t,linear_k50_r10,HMGN3,0.2648221343873518
orion_hek293t,linear_k50_r10,HMGN4,0.07905138339920947
orion_hek293t,linear_k50_r10,HMGXB3,0.035573122529644285
orion_hek293t,linear_k50_r10,HOMEZ,0.5256916996047432
orion_hek293t,linear_k50_r10,HSBP1,0.09881422924901184
orion_hek293t,linear_k50_r10,HSP90AB1,0.8893280632411067
orion_hek293t,linear_k50_r10,IFI27L2,0.35573122529644263
orion_hek293t,linear_k50_r10,IFNAR2,0.6877470355731226
orion_hek293t,linear_k50_r10,IFNGR2,0.43873517786561267
orion_hek293t,linear_k50_r10,IREB2,0.33596837944664026
orion_hek293t,linear_k50_r10,KDM5A,0.33596837944664026
orion_hek293t,linear_k50_r10,KHDRBS1,0.8616600790513834
orion_hek293t,linear_k50_r10,KHSRP,0.616600790513834
orion_hek293t,linear_k50_r10,KIF2A,0.766798418972332
orion_hek293t,linear_k50_r10,KMT2A,0.08300395256916993
orion_hek293t,linear_k50_r10,LDLR,0.6324110671936759
orion_hek293t,linear_k50_r10,LENG1,0.541501976284585
orion_hek293t,linear_k50_r10,LMAN1,0.26877470355731226
orion_hek293t,linear_k50_r10,LMBRD2,0.766798418972332
orion_hek293t,linear_k50_r10,LPCAT3,0.5059288537549407
orion_hek293t,linear_k50_r10,MAP2K2,0.7193675889328064
orion_hek293t,linear_k50_r10,MARCKSL1,0.5256916996047432
orion_hek293t,linear_k50_r10,MBD4,0.15810276679841895
orion_hek293t,linear_k50_r10,MED13,0.9960474308300395
orion_hek293t,linear_k50_r10,MED15,1.0
orion_hek293t,linear_k50_r10,MED25,0.6956521739130435
orion_hek293t,linear_k50_r10,MLLT10,0.1620553359683794
orion_hek293t,linear_k50_r10,MSANTD4,0.17391304347826086
orion_hek293t,linear_k50_r10,MSI2,0.38735177865612647
orion_hek293t,linear_k50_r10,MTA1,0.6245059288537549
orion_hek293t,linear_k50_r10,MTF1,0.01976284584980237
orion_hek293t,linear_k50_r10,MTHFSD,0.9407114624505929
orion_hek293t,linear_k50_r10,MTM1,0.04743083003952564
orion_hek293t,linear_k50_r10,MYD88,0.7707509881422925
orion_hek293t,linear_k50_r10,MYPOP,0.20948616600790515
orion_hek293t,linear_k50_r10,MYRF,0.6719367588932806
orion_hek293t,linear_k50_r10,NABP2,0.83399209486166
orion_hek293t,linear_k50_r10,NAIF1,0.7588932806324111
orion_hek293t,linear_k50_r10,NCLN,0.6324110671936759
orion_hek293t,linear_k50_r10,NFE2L1,0.9604743083003953
orion_hek293t,linear_k50_r10,NGLY1,0.2134387351778656
orion_hek293t,linear_k50_r10,NIPAL3,0.6640316205533596
orion_hek293t,linear_k50_r10,NIPSNAP3A,0.7351778656126482
orion_hek293t,linear_k50_r10,NT5DC1,0.7154150197628458
orion_hek293t,linear_k50_r10,NUP37,0.26086956521739135
orion_hek293t,linear_k50_r10,PAN2,0.2885375494071146
orion_hek293t,linear_k50_r10,PAPOLA,0.9762845849802372
orion_hek293t,linear_k50_r10,PATL1,0.8972332015810277
orion_hek293t,linear_k50_r10,PCGF1,0.3438735177865613
orion_hek293t,linear_k50_r10,PCGF6,0.14229249011857703
orion_hek293t,linear_k50_r10,PDCD4,0.02766798418972327
orion_hek293t,linear_k50_r10,PDE6D,0.691699604743083
orion_hek293t,linear_k50_r10,PDK1,0.38735177865612647
orion_hek293t,linear_k50_r10,PGLS,0.8142292490118577
orion_hek293t,linear_k50_r10,PHF19,0.1027667984189723
orion_hek293t,linear_k50_r10,PHF23,0.22134387351778662
orion_hek293t,linear_k50_r10,PHF8,0.45849802371541504
orion_hek293t,linear_k50_r10,PI4KB,0.0039525691699604515
orion_hek293t,linear_k50_r10,PIM2,0.3517786561264822
orion_hek293t,linear_k50_r10,PIN1,0.14229249011857703
orion_hek293t,linear_k50_r10,PINK1,0.2806324110671937
orion_hek293t,linear_k50_r10,PKN3,0.06719367588932801
orion_hek293t,linear_k50_r10,PLAGL2,0.9525691699604744
orion_hek293t,linear_k50_r10,PLCG1,0.48221343873517786
orion_hek293t,linear_k50_r10,PNP,0.41501976284584985
orion_hek293t,linear_k50_r10,POLD4,0.7549407114624506
orion_hek293t,linear_k50_r10,POR,0.9367588932806324
orion_hek293t,linear_k50_r10,PPIF,0.6679841897233201
orion_hek293t,linear_k50_r10,PPIP5K2,0.19367588932806323
orion_hek293t,linear_k50_r10,PQBP1,0.9802371541501976
orion_hek293t,linear_k50_r10,PRDX3,0.4545454545454546
orion_hek293t,linear_k50_r10,PRKAB2,0.5533596837944664
orion_hek293t,linear_k50_r10,PRKACA,0.059288537549407105
orion_hek293t,linear_k50_r10,PRMT2,0.8972332015810277
orion_hek293t,linear_k50_r10,PRMT6,0.5019762845849802
orion_hek293t,linear_k50_r10,PRMT7,0.9407114624505929
orion_hek293t,linear_k50_r10,PRNP,0.37154150197628455
orion_hek293t,linear_k50_r10,PSKH1,0.22924901185770752
orion_hek293t,linear_k50_r10,PTMS,0.059288537549407105
orion_hek293t,linear_k50_r10,PTOV1,0.2964426877470355
orion_hek293t,linear_k50_r10,PYCR1,0.4110671936758893
orion_hek293t,linear_k50_r10,R3HCC1L,0.7549407114624506
orion_hek293t,linear_k50_r10,RAB5A,0.3596837944664032
orion_hek293t,linear_k50_r10,RABEP2,0.2569169960474308
orion_hek293t,linear_k50_r10,RBM18,0.7905138339920948
orion_hek293t,linear_k50_r10,RBM26,0.4189723320158103
orion_hek293t,linear_k50_r10,RBM4B,0.26877470355731226
orion_hek293t,linear_k50_r10,RBM5,0.5335968379446641
orion_hek293t,linear_k50_r10,RC3H2,0.2845849802371542
orion_hek293t,linear_k50_r10,REV1,0.9051383399209486
orion_hek293t,linear_k50_r10,RNF10,0.13438735177865613
orion_hek293t,linear_k50_r10,RNF141,0.6047430830039526
orion_hek293t,linear_k50_r10,RNF2,0.9841897233201581
orion_hek293t,linear_k50_r10,RSRC1,0.7588932806324111
orion_hek293t,linear_k50_r10,S100A11,0.5375494071146245
orion_hek293t,linear_k50_r10,SAP30L,0.5296442687747036
orion_hek293t,linear_k50_r10,SFXN4,0.20158102766798414
orion_hek293t,linear_k50_r10,SH2D3A,0.4268774703557312
orion_hek293t,linear_k50_r10,SHPRH,0.19367588932806323
orion_hek293t,linear_k50_r10,SIN3B,0.7865612648221344
orion_hek293t,linear_k50_r10,SLC25A13,0.6679841897233201
orion_hek293t,linear_k50_r10,SLC39A1,0.2055335968379447
orion_hek293t,linear_k50_r10,SLIRP,0.12648221343873522
orion_hek293t,linear_k50_r10,SMARCA5,0.5770750988142292
orion_hek293t,linear_k50_r10,SMARCC2,0.83399209486166
orion_hek293t,linear_k50_r10,SMYD2,0.8814229249011858
orion_hek293t,linear_k50_r10,SND1,0.5019762845849802
orion_hek293t,linear_k50_r10,SNRK,0.7470355731225297
orion_hek293t,linear_k50_r10,SNX4,0.15019762845849804
orion_hek293t,linear_k50_r10,SRSF5,0.12648221343873522
orion_hek293t,linear_k50_r10,SSR4,0.22134387351778662
orion_hek293t,linear_k50_r10,STAT6,0.8577075098814229
orion_hek293t,linear_k50_r10,STK3,0.16600790513833996
orion_hek293t,linear_k50_r10,SUPT7L,0.7707509881422925
orion_hek293t,linear_k50_r10,SYVN1,0.3952569169960475
orion_hek293t,linear_k50_r10,TARBP2,0.7707509881422925
orion_hek293t,linear_k50_r10,TBC1D13,0.6442687747035574
orion_hek293t,linear_k50_r10,TBCK,0.8379446640316206
orion_hek293t,linear_k50_r10,TEAD4,0.2727272727272727
orion_hek293t,linear_k50_r10,TEX2,0.7509881422924901
orion_hek293t,linear_k50_r10,TFCP2,0.32015810276679846
orion_hek293t,linear_k50_r10,THAP3,0.04347826086956519
orion_hek293t,linear_k50_r10,THAP7,0.33596837944664026
orion_hek293t,linear_k50_r10,TIMM17B,0.9169960474308301
orion_hek293t,linear_k50_r10,TIMM50,0.12648221343873522
orion_hek293t,linear_k50_r10,TMCO6,0.33596837944664026
orion_hek293t,linear_k50_r10,TMED3,0.849802371541502
orion_hek293t,linear_k50_r10,TMEM186,0.22134387351778662
orion_hek293t,linear_k50_r10,TMEM209,0.39920948616600793
orion_hek293t,linear_k50_r10,TMEM41B,0.10671936758893286
orion_hek293t,linear_k50_r10,TMF1,0.8814229249011858
orion_hek293t,linear_k50_r10,TRAPPC6A,0.7391304347826086
orion_hek293t,linear_k50_r10,TRIB3,0.20948616600790515
orion_hek293t,linear_k50_r10,TRIM35,0.3517786561264822
orion_hek293t,linear_k50_r10,TRIP4,0.19367588932806323
orion_hek293t,linear_k50_r10,TRMT1,0.17391304347826086
orion_hek293t,linear_k50_r10,TRPC4AP,0.5770750988142292
orion_hek293t,linear_k50_r10,TWF2,0.9683794466403162
orion_hek293t,linear_k50_r10,UPF3B,0.7233201581027668
orion_hek293t,linear_k50_r10,UROS,0.02371541501976282
orion_hek293t,linear_k50_r10,USP28,0.15810276679841895
orion_hek293t,linear_k50_r10,VIM,0.5928853754940712
orion_hek293t,linear_k50_r10,WBP4,0.7233201581027668
orion_hek293t,linear_k50_r10,YIPF6,0.30434782608695654
orion_hek293t,linear_k50_r10,ZBTB34,0.849802371541502
orion_hek293t,linear_k50_r10,ZBTB41,0.616600790513834
orion_hek293t,linear_k50_r10,ZBTB48,0.8063241106719368
orion_hek293t,linear_k50_r10,ZC3HAV1,0.3399209486166008
orion_hek293t,linear_k50_r10,ZDHHC12,0.9090909090909091
orion_hek293t,linear_k50_r10,ZDHHC4,0.035573122529644285
orion_hek293t,linear_k50_r10,ZFP62,0.4426877470355731
orion_hek293t,linear_k50_r10,ZHX3,0.07509881422924902
orion_hek293t,linear_k50_r10,ZKSCAN1,0.011857707509881465
orion_hek293t,linear_k50_r10,ZKSCAN2,0.45849802371541504
orion_hek293t,linear_k50_r10,ZKSCAN3,0.4703557312252964
orion_hek293t,linear_k50_r10,ZNF16,0.5533596837944664
orion_hek293t,linear_k50_r10,ZNF174,0.4940711462450593
orion_hek293t,linear_k50_r10,ZNF22,0.09881422924901184
orion_hek293t,linear_k50_r10,ZNF25,0.09881422924901184
orion_hek293t,linear_k50_r10,ZNF251,0.5928853754940712
orion_hek293t,linear_k50_r10,ZNF280C,0.30434782608695654
orion_hek293t,linear_k50_r10,ZNF282,0.9328063241106719
orion_hek293t,linear_k50_r10,ZNF32,0.6363636363636364
orion_hek293t,linear_k50_r10,ZNF324,0.5454545454545454
orion_hek293t,linear_k50_r10,ZNF397,0.8577075098814229
orion_hek293t,linear_k50_r10,ZNF410,0.9881422924901185
orion_hek293t,linear_k50_r10,ZNF444,0.4861660079051383
orion_hek293t,linear_k50_r10,ZNF462,0.18181818181818177
orion_hek293t,linear_k50_r10,ZNF496,0.8656126482213439
orion_hek293t,linear_k50_r10,ZNF507,0.4980237154150198
orion_hek293t,linear_k50_r10,ZNF514,0.34782608695652173
orion_hek293t,linear_k50_r10,ZNF526,0.9723320158102767
orion_hek293t,linear_k50_r10,ZNF530,0.5770750988142292
orion_hek293t,linear_k50_r10,ZNF543,0.06324110671936756
orion_hek293t,linear_k50_r10,ZNF627,0.6679841897233201
orion_hek293t,linear_k50_r10,ZNF628,0.6561264822134387
orion_hek293t,linear_k50_r10,ZNF641,0.6205533596837944
orion_hek293t,linear_k50_r10,ZNF670,0.5691699604743083
orion_hek293t,linear_k50_r10,ZNF714,0.766798418972332
orion_hek293t,linear_k50_r10,ZNF740,0.4268774703557312
orion_hek293t,linear_k50_r10,ZNF768,0.450592885375494
orion_hek293t,linear_k50_r10,ZNF777,0.8735177865612649
orion_hek293t,linear_k50_r10,ZNF783,0.5375494071146245
orion_hek293t,linear_k50_r10,ZNF784,0.6126482213438735
orion_hek293t,linear_k50_r10,ZNF786,0.37944664031620556
orion_hek293t,linear_k50_r10,ZNF821,0.5019762845849802
orion_hek293t,linear_k50_r10+cis,ACLY,0.3754940711462451
orion_hek293t,linear_k50_r10+cis,ADNP,0.2648221343873518
orion_hek293t,linear_k50_r10+cis,AGO1,0.35573122529644263
orion_hek293t,linear_k50_r10+cis,AKAP1,0.6324110671936759
orion_hek293t,linear_k50_r10+cis,AKT2,0.4703557312252964
orion_hek293t,linear_k50_r10+cis,ALG12,0.9723320158102767
orion_hek293t,linear_k50_r10+cis,ANKZF1,0.9644268774703557
orion_hek293t,linear_k50_r10+cis,ANP32B,0.0039525691699604515
orion_hek293t,linear_k50_r10+cis,AP2A2,0.4782608695652174
orion_hek293t,linear_k50_r10+cis,API5,0.8814229249011858
orion_hek293t,linear_k50_r10+cis,ARL14EP,0.7391304347826086
orion_hek293t,linear_k50_r10+cis,ASCC2,0.16600790513833996
orion_hek293t,linear_k50_r10+cis,BCKDK,0.8616600790513834
orion_hek293t,linear_k50_r10+cis,BCL6,0.8458498023715415
orion_hek293t,linear_k50_r10+cis,BCL7C,0.7114624505928854
orion_hek293t,linear_k50_r10+cis,BRD1,0.22134387351778662
orion_hek293t,linear_k50_r10+cis,BRPF1,0.9565217391304348
orion_hek293t,linear_k50_r10+cis,CAND1,0.9446640316205533
orion_hek293t,linear_k50_r10+cis,CARM1,0.43083003952569165
orion_hek293t,linear_k50_r10+cis,CAT,0.13833992094861658
orion_hek293t,linear_k50_r10+cis,CCDC112,0.40711462450592883
orion_hek293t,linear_k50_r10+cis,CHD3,0.5296442687747036
orion_hek293t,linear_k50_r10+cis,CHD6,0.5810276679841897
orion_hek293t,linear_k50_r10+cis,CHKB,0.5138339920948616
orion_hek293t,linear_k50_r10+cis,CLCN6,0.09486166007905139
orion_hek293t,linear_k50_r10+cis,COIL,0.8458498023715415
orion_hek293t,linear_k50_r10+cis,COMMD8,0.5928853754940712
orion_hek293t,linear_k50_r10+cis,COQ10B,0.9288537549407114
orion_hek293t,linear_k50_r10+cis,CSNK2A1,0.8063241106719368
orion_hek293t,linear_k50_r10+cis,CYTH2,0.9209486166007905
orion_hek293t,linear_k50_r10+cis,DBF4B,0.8023715415019763
orion_hek293t,linear_k50_r10+cis,DBN1,0.4110671936758893
orion_hek293t,linear_k50_r10+cis,DCAF16,0.9683794466403162
orion_hek293t,linear_k50_r10+cis,DCP2,0.6798418972332017
orion_hek293t,linear_k50_r10+cis,DDHD1,0.23320158102766797
orion_hek293t,linear_k50_r10+cis,DEAF1,0.7351778656126482
orion_hek293t,linear_k50_r10+cis,DEK,0.6284584980237153
orion_hek293t,linear_k50_r10+cis,DHRS1,0.8932806324110671
