target,pathway,held_out,genes,pearson,cosine,blind_pearson,blind_cosine,sign_top100,blind_sign_same100
NRAS,TGFB1,BXPC3,3470,0.019823699056795523,0.008607970892102731,0.031712064251811195,-0.09216724705561968,0.53,0.52
NRAS,TGFB1,HAP1,3471,0.03286188739483118,0.04546244022977766,0.018853548765467045,0.01824738829827286,0.5,0.53
NRAS,TGFB1,HT29,3471,0.05698171532309469,0.07312139984436165,0.03967553143390271,0.01648919615277799,0.6,0.57
NRAS,TGFB1,K562,3470,0.05730180846580119,-0.022450685302203035,0.020687497507049513,0.04827728590870588,0.51,0.51
NRAS,TGFB1,MCF7,3470,0.017531011093295242,-0.07180921926177053,-0.02890478305800116,0.01998146204264008,0.39,0.48
PPP2CA,TGFB1,A549,3619,0.04981774527900118,0.027710977488561526,-0.007240805166088109,-0.060628675086040903,0.58,0.56
PPP2CA,TGFB1,BXPC3,3619,0.040124615263070484,-0.06893509825721184,0.03212116142864733,-0.16688863485342334,0.52,0.43
PPP2CA,TGFB1,HAP1,3619,-0.045106369051007414,-0.16906190105155675,-0.0021435128680701958,-0.009122671905858104,0.39,0.42
PPP2CA,TGFB1,HT29,3619,0.061098997008409414,0.05978989661245429,0.06339977158698978,0.06435205755822333,0.66,0.64
PPP2CA,TGFB1,K562,3619,0.0009744343993146132,-0.04907148113137958,-0.03466900636670956,-0.06344169913954048,0.48,0.43
PPP2CA,TGFB1,MCF7,3619,0.025631640400597774,-0.18948092101454575,0.01542707900380232,0.09439348432761631,0.36,0.43
TGFBR2,TGFB1,A549,3628,0.04957831570546088,-0.021397128883678857,-0.04100970646698228,-0.10313815102798717,0.54,0.47
TGFBR2,TGFB1,BXPC3,3628,0.09341832294604185,0.09372770856105027,0.01797811787193085,0.013313233770036887,0.7,0.59
TGFBR2,TGFB1,HAP1,3628,0.06106177636919412,-0.025987419388069963,0.029530609213674286,0.03231808275262215,0.55,0.55
TGFBR2,TGFB1,HT29,3628,0.14707456547657005,0.15753430783701614,0.026477398520832047,-0.019530134750226743,0.6,0.57
TGFBR2,TGFB1,K562,3628,-0.02480342852674468,-0.1423296115527608,-0.005110786235013414,0.053304849254024164,0.42,0.43
TGFBR2,TGFB1,MCF7,3628,0.11910217522547123,0.12432144337879689,0.018611694333734163,0.009823573073898374,0.69,0.61
KRAS,TGFB1,A549,3756,0.07086528318325351,0.1464549480075092,-0.04302187057400229,-0.022193118677611177,0.63,0.58
KRAS,TGFB1,BXPC3,3756,0.01692509774084499,0.02315279572081578,0.016651523872762846,0.021261123294606468,0.52,0.53
KRAS,TGFB1,HAP1,3756,0.12302656038170409,0.3594582333538409,0.024186080059904424,0.003852283253500852,0.74,0.73
KRAS,TGFB1,HT29,3756,0.09305647187841302,0.3563389097693776,0.006707243977987941,0.07425738304198318,0.75,0.76
KRAS,TGFB1,K562,3756,0.0537180218185754,-0.22263500755598906,-0.01972323688125383,-0.04742477795416695,0.37,0.37
KRAS,TGFB1,MCF7,3756,0.042237926798237214,0.28093795635032703,0.018610199318798266,0.10779974767220231,0.7,0.65
RUNX3,TGFB1,A549,3483,0.005689867384685628,0.004991139280791454,0.009554614446268598,0.00886362707217985,0.59,0.56
RUNX3,TGFB1,BXPC3,3483,0.0334914810470694,0.007293855429136689,0.034679198400966796,-0.0037138435326256104,0.49,0.47
RUNX3,TGFB1,HAP1,3483,0.03575881717622892,-0.09856872873286358,0.021802830708286144,0.012274391408999807,0.5,0.53
RUNX3,TGFB1,HT29,3483,0.03113638002986219,0.041849101129809045,0.02758547878795791,0.10066223863414542,0.47,0.49
RUNX3,TGFB1,K562,3484,-0.002380480286838803,-0.16075129662198823,-0.025391749516126938,0.06909534180778952,0.38,0.4
RUNX3,TGFB1,MCF7,3483,0.0030937837057323885,-0.16202038178264666,-0.001383821925769912,-0.06827073434134444,0.39,0.44
TGFBR1,TGFB1,A549,3729,0.042048728281290186,0.11733705940253156,-0.038847863189888976,-0.11190321588693632,0.67,0.59
TGFBR1,TGFB1,BXPC3,3725,0.09538141766300191,0.17884716044313578,0.007872458332016866,-0.09034026835285457,0.71,0.58
TGFBR1,TGFB1,HAP1,3725,0.0701822956966666,-0.3358360419466903,0.032996196303468894,0.04956976372976205,0.35,0.43
TGFBR1,TGFB1,HT29,3725,0.19766393989428804,0.3410573459059771,0.05018957566563539,-0.051413980716756964,0.69,0.64
TGFBR1,TGFB1,K562,3725,0.020902716990203844,-0.1409473555849767,0.013586507026624436,0.06167899002530729,0.4,0.41
TGFBR1,TGFB1,MCF7,3725,0.13345959214773528,0.24212052984855445,0.011800366223367735,-0.05658373565171065,0.63,0.57
TGIF1,TGFB1,A549,3546,0.10030957060113531,-0.07977890067535837,-0.008387466921913778,0.09938778938034147,0.41,0.44
TGIF1,TGFB1,BXPC3,3545,0.051884965510375546,-0.43178353250243556,0.0189686242374426,-0.2502946090150265,0.2,0.22
TGIF1,TGFB1,HAP1,3545,0.05164233261580674,0.04362671786668728,0.00523775832867345,0.001994192169054587,0.6,0.56
TGIF1,TGFB1,HT29,3545,0.15761053162228858,0.11956735104316546,-0.00349913970166713,0.043258380845887734,0.61,0.52
TGIF1,TGFB1,K562,3548,0.012574339040737077,-0.039553279028280756,-0.02551058569278707,0.020533364938232955,0.52,0.54
TGIF1,TGFB1,MCF7,3546,0.11867888486510707,0.014755022053999568,0.03522555045263079,0.10939387850131478,0.51,0.54
SMAD3,TGFB1,A549,3474,-0.013592498748593054,-0.10628584687962617,0.012728867991965842,-0.024514960623313195,0.54,0.54
SMAD3,TGFB1,BXPC3,3474,-0.019929229551081167,0.0349240707245794,-0.03035451528468902,0.09020999378575845,0.6,0.6
SMAD3,TGFB1,HAP1,3474,0.007191238729351179,0.06050254813386619,0.031889548718448665,0.019311091764242606,0.52,0.55
SMAD3,TGFB1,HT29,3474,0.02406927604110082,-0.05305278317383904,0.015922582422096942,-0.009110314935469183,0.47,0.52
SMAD3,TGFB1,K562,3474,0.0112685015890636,0.06761372392976665,0.009544364195554848,0.036496059094001235,0.57,0.58
SMAD3,TGFB1,MCF7,3474,0.016143886829903847,-0.08884553082544623,0.0032880191844570222,-0.030126971979291095,0.49,0.52
JUN,TGFB1,A549,3700,-0.11425299410151678,-0.2313057668255885,-0.02958238839515233,-0.06978590418797562,0.4,0.44
JUN,TGFB1,BXPC3,3700,-0.043777486288113114,-0.0024759261701451825,-0.0019426808264771237,0.04194116165358118,0.61,0.6
JUN,TGFB1,HAP1,3700,0.02354985309270356,0.1289497870663864,0.03161656221796495,0.022511926514110814,0.67,0.68
JUN,TGFB1,HT29,3700,0.05139193970757138,0.008893710433263907,0.05540952525095394,0.04272462440692571,0.63,0.62
JUN,TGFB1,K562,3700,0.023677663835094447,0.09362483680434232,-0.0016298095764636592,0.04011061004486804,0.56,0.57
JUN,TGFB1,MCF7,3700,0.017962476276220253,0.0910597649593618,0.02656696699637277,0.06997044299560533,0.52,0.54
RAF1,TGFB1,A549,3532,0.0448626134051228,0.0944678689840897,0.021955663958672742,0.03763163666130182,0.58,0.62
RAF1,TGFB1,BXPC3,3532,0.0573354879301773,0.23710803754274448,0.010410548812551879,0.20614594635163347,0.71,0.68
RAF1,TGFB1,HAP1,3532,0.0002470435250569723,0.2352170168406324,-0.027760387277110315,-0.016523912704512495,0.65,0.56
RAF1,TGFB1,HT29,3532,0.026864609906153213,0.032785460729622816,0.015581548031855446,0.017951744341895594,0.49,0.44
RAF1,TGFB1,K562,3533,0.0213780668747414,0.19724038244159353,0.01805615179025858,0.06558848063174125,0.67,0.63
RAF1,TGFB1,MCF7,3532,0.00907943701261792,-0.20792575885402723,0.00016825861663633424,-0.04645660559231915,0.46,0.53
NFKB1,TGFB1,A549,3680,0.04071665564393021,-0.003765768249472935,4.093564110401762e-05,-0.007926655232021013,0.61,0.61
NFKB1,TGFB1,BXPC3,3680,-0.0019906361502309393,-0.0680459893046958,-0.010623001976039203,-0.04573730222062898,0.52,0.45
NFKB1,TGFB1,HAP1,3680,0.03975057492404319,0.32593491228799515,0.03962654031242423,0.03274935980423964,0.76,0.63
NFKB1,TGFB1,HT29,3680,-0.0003305707720475435,-0.08846259213214128,0.013360355418364242,-0.002781072585635242,0.49,0.55
NFKB1,TGFB1,K562,3686,0.031812328457334706,0.21831670857543958,-0.017911718779909488,0.058271692479486006,0.63,0.57
NFKB1,TGFB1,MCF7,3680,0.018370623899479313,0.11646179533390642,0.004911204918577771,0.02918591128794899,0.63,0.57
PAK1,TGFB1,A549,3147,0.02054348805735068,0.0338988173908399,0.013129332074189341,-0.0009806984904097028,0.47,0.46
PAK1,TGFB1,BXPC3,3147,0.09112041056792614,-0.03601837264599453,0.08833328198137211,-0.1539709345842264,0.43,0.42
PAK1,TGFB1,HAP1,3147,0.05493396997386371,0.06581674257841258,0.04665391161483648,0.04740015881955471,0.51,0.51
PAK1,TGFB1,HT29,3147,0.06689203863073338,0.024295246088157894,0.048040779016794356,0.06906080260060564,0.45,0.49
PAK1,TGFB1,K562,3147,0.044414321486403355,0.030480435007707637,0.029096654603561426,0.03481883249711027,0.5,0.52
PAK1,TGFB1,MCF7,3147,0.030506049295949602,-0.05770392489074395,-0.0018784986036135532,0.033791457933615016,0.49,0.47
MTF1,TNFA,A549,3640,0.15017103482992294,0.342632984486242,0.027231868135438073,0.37827488230727946,0.88,0.79
MTF1,TNFA,BXPC3,3640,0.19411821088258083,0.30122370081724015,0.023895665148683687,0.16996552112633595,0.73,0.62
MTF1,TNFA,HAP1,3640,0.16060503680175747,0.28474436931001734,-0.014324228941206371,0.11786037378091131,0.66,0.59
MTF1,TNFA,HT29,3640,0.34775802900209674,0.4260520656153712,0.03219746283114666,0.17310897701114583,0.84,0.75
MTF1,TNFA,K562,3640,0.22502019798342188,0.40600301971311376,0.008471102761017976,0.36898186150793116,0.75,0.71
MTF1,TNFA,MCF7,3640,0.2259230737168671,-0.1351250110139435,-0.013963629907549773,-0.29761555891137564,0.52,0.5
PIK3CA,TNFA,A549,3682,0.030675755862142856,0.30775927185739455,-0.027858829733520826,0.1986801923339017,0.78,0.74
PIK3CA,TNFA,BXPC3,3682,0.1411632539953222,-0.09351053119098975,0.05917372287850239,-0.06274328870856487,0.56,0.58
PIK3CA,TNFA,HAP1,3684,0.038807439135107036,0.3471517507566259,-0.010716758869473951,0.38945888182428545,0.83,0.83
PIK3CA,TNFA,HT29,3682,0.12643824104208068,0.4239877340154535,-0.004619821249731627,0.25996133446514436,0.8,0.77
PIK3CA,TNFA,K562,3682,0.08860911801851347,0.14258317024502054,0.027498809861702434,0.09468950030686855,0.67,0.65
PIK3CA,TNFA,MCF7,3682,0.026367257391354777,0.2012051871098077,0.04815763775810655,0.19874087036123253,0.62,0.61
TRAF1,TNFA,A549,3221,0.00795047756127466,0.15376950480110635,-0.058254053841151045,0.11976424352793377,0.58,0.58
TRAF1,TNFA,BXPC3,3220,0.060558720824421236,0.013321007093500637,0.05274265344837045,0.011469943544876468,0.36,0.41
TRAF1,TNFA,HAP1,3220,0.04332580195271333,0.25648553000826674,0.006952957817646521,0.2898676344778545,0.63,0.65
TRAF1,TNFA,HT29,3220,0.04483868506883053,0.20918223507074604,0.0014489499481840438,0.19389382146888245,0.59,0.64
TRAF1,TNFA,K562,3220,0.058742901235879046,-0.08685921867098838,0.07249537546964542,-0.08604899202063064,0.45,0.44
TRAF1,TNFA,MCF7,3220,0.020917393240548556,0.2221985675058351,0.02074107630546087,0.3186387981217332,0.65,0.63
NFAT5,TNFA,A549,3628,0.010611198492946158,-0.04978559118270869,0.021720184445812276,0.24336753568092145,0.39,0.58
NFAT5,TNFA,BXPC3,3621,0.033875342772753295,-0.03986593074189583,0.04733968748949459,0.2889032872188777,0.39,0.52
NFAT5,TNFA,HAP1,3621,0.01519505840372299,-0.32907871854788934,-0.02050363431307572,-0.31187754893252484,0.21,0.17
NFAT5,TNFA,HT29,3621,0.04431213516417769,0.048443562005545636,0.02365312373708611,0.16074731085308,0.54,0.57
NFAT5,TNFA,K562,3621,0.02256923658371427,0.02562504032380165,0.03476129829623613,0.05102587837578378,0.54,0.52
NFAT5,TNFA,MCF7,3621,0.001014765187367601,-0.01215193498481926,-0.017050076166464527,-0.0799109467159469,0.52,0.5
MAPK8,TNFA,A549,3539,0.02084015341423076,0.125939079517764,-0.00674323629706997,0.09189279309816611,0.61,0.59
MAPK8,TNFA,BXPC3,3539,0.01176520812961286,0.27392104451701815,0.0035387571524966906,0.3670876437916806,0.64,0.66
MAPK8,TNFA,HAP1,3539,0.004671148213937041,0.24991021008411438,-0.0044406001592014665,0.1907815197790366,0.6,0.58
MAPK8,TNFA,HT29,3539,0.05120536179836987,0.19943646037367885,0.0029824231617841626,0.15149911594748025,0.7,0.71
MAPK8,TNFA,K562,3539,0.011836343330357943,0.05339643011712831,0.004685967496929435,0.04986124794648437,0.55,0.56
MAPK8,TNFA,MCF7,3539,0.022534949741301113,0.08153150176526922,0.039379408377857146,0.09648826502125912,0.49,0.51
CASP7,TNFA,A549,3481,0.04553956006448421,-0.08907485484496314,0.04138025386909469,-0.0682997815825933,0.52,0.52
CASP7,TNFA,BXPC3,3481,0.05729372369416722,0.26243921984556845,0.03670445348650581,0.3512249540853198,0.54,0.59
CASP7,TNFA,HAP1,3481,0.009573823479181004,0.2618553121550118,-0.007437357187246699,0.2631455693585855,0.75,0.73
CASP7,TNFA,HT29,3481,0.023065925302602916,0.32134446289199214,0.024900939614742403,0.42867429959051906,0.82,0.8
CASP7,TNFA,K562,3481,0.003504650116885513,0.1166073389040437,0.005148937437335212,0.1394154595900601,0.61,0.6
CASP7,TNFA,MCF7,3481,0.01092838118031297,-0.28930004477850957,0.036621615407242666,-0.2631104402392369,0.32,0.34
CASP8,TNFA,A549,3669,-0.029403902844156875,0.13748939132814827,-0.021544300649900115,0.22324294326353186,0.61,0.56
CASP8,TNFA,BXPC3,3666,-0.00512354054380431,-0.39447336340639716,-0.057875040280733196,-0.3280443370753392,0.26,0.3
CASP8,TNFA,HAP1,3665,-0.004017631662979319,0.02921887863298705,-0.04323101219299652,-0.012051880493847178,0.52,0.5
CASP8,TNFA,HT29,3665,-0.014490519545663142,0.18834387499599595,0.002366729776071635,0.4272297082393039,0.6,0.6
CASP8,TNFA,K562,3666,-0.01148197288494436,0.1912516937373748,0.005497339689487143,0.42756460266018464,0.63,0.6
CASP8,TNFA,MCF7,3666,-0.03441953279198178,-0.0006831991279786575,0.013276176308938023,0.04580318067630452,0.5,0.49
JUNB,TNFA,A549,3529,0.01521624911562974,0.36839927817893553,-0.08482891308284275,0.2644471472259034,0.67,0.67
JUNB,TNFA,BXPC3,3529,0.03395790689061171,0.18568410662180887,0.06488247981323139,0.1773594277650741,0.65,0.63
JUNB,TNFA,HAP1,3529,0.026946876148169676,0.4184137821190825,0.023593654703521455,0.3034631170184998,0.79,0.76
JUNB,TNFA,HT29,3529,0.06580480860945231,0.4875580555508092,0.01206627788275325,0.42017679176038214,0.83,0.79
JUNB,TNFA,K562,3529,0.028847645646115812,0.17415136218568802,0.025334959699280537,0.16152942650182123,0.68,0.71
JUNB,TNFA,MCF7,3529,0.03150732838880138,-0.0930605837233861,-0.030242746110327925,-0.12077241808715955,0.46,0.45
TNFRSF1A,TNFA,A549,3923,0.30263575820138505,0.3258980917995602,0.04128895844295936,0.10153589610526546,0.75,0.62
TNFRSF1A,TNFA,BXPC3,3929,0.16763103083577136,0.26132151673032944,-0.0031612926225904957,0.34007221868242044,0.54,0.58
TNFRSF1A,TNFA,HAP1,3911,0.0755301064313423,0.19420148467888124,0.023197911000003416,0.1419158827785827,0.64,0.58
TNFRSF1A,TNFA,HT29,3911,0.30296126754591196,0.08934406849929656,0.04574946168059598,-0.10605169641115386,0.54,0.45
TNFRSF1A,TNFA,K562,3912,0.26548567115783506,0.07106795768052886,0.01322702462639828,-0.1507561455626237,0.54,0.43
TNFRSF1A,TNFA,MCF7,3912,0.3818189482830409,0.4922673180899141,0.12546977234142387,0.3675117088531302,0.87,0.7
IKBKB,TNFA,A549,3713,0.07823064701018574,-0.1458237719789632,-0.0159440532052861,-0.18160848828562473,0.41,0.39
IKBKB,TNFA,BXPC3,3710,0.0934817634311348,0.23446358153058172,0.009979373750050539,0.2697286987479105,0.59,0.59
IKBKB,TNFA,HAP1,3710,0.025939241404790914,0.2113825489640202,0.01032795491929442,0.2513231232422654,0.58,0.6
IKBKB,TNFA,HT29,3708,0.048997260872004164,0.08505786734722837,0.02108210970417757,0.0643747231643384,0.52,0.5
IKBKB,TNFA,K562,3708,0.10437082520494761,0.0032080510426040335,0.0007759974591761886,-0.09215810635352398,0.53,0.56
IKBKB,TNFA,MCF7,3709,0.16971168148486193,0.3126696892304107,0.033163238800715714,0.41232005965436574,0.72,0.69
ZNF267,TNFA,A549,3376,0.000774911404121272,-0.229165145763239,-0.0011130793397863936,0.29111019474911265,0.34,0.43
ZNF267,TNFA,BXPC3,3373,0.06611892681941178,0.04753795256004472,0.05260772447712217,-0.23915229882186564,0.61,0.46
ZNF267,TNFA,HAP1,3373,0.0132241696445682,-0.08564723087808637,-0.030280115796003836,-0.3134530264880109,0.45,0.36
ZNF267,TNFA,HT29,3374,0.10558748242573789,-0.3194040470241946,0.09265122011920295,0.4964237219496928,0.23,0.51
ZNF267,TNFA,K562,3374,0.024800906770497805,0.001562552082559046,0.030175803719774442,0.07787155725481666,0.52,0.49
ZNF267,TNFA,MCF7,3373,0.0903928664499498,0.1003455125941581,0.042269375789930334,-0.28355093512380136,0.48,0.4
IKBKG,TNFA,A549,3432,-0.06648156042930717,-0.045107478675398924,-0.06931093523890697,-0.03989573450282794,0.47,0.52
IKBKG,TNFA,BXPC3,3432,0.03455935999542566,0.15684941687135778,0.01985498085175026,0.27498951641456604,0.62,0.62
IKBKG,TNFA,HAP1,3432,0.0610860950614061,-0.0007620469819283893,0.03251757665937233,-0.01575368680184404,0.39,0.43
IKBKG,TNFA,HT29,3432,0.08609007021162218,0.23618699571847923,0.07754908454351425,0.3864726938961018,0.65,0.71
IKBKG,TNFA,K562,3432,0.050194389692506454,0.08926540668133218,0.009216947152302932,0.0726547741037331,0.58,0.57
IKBKG,TNFA,MCF7,3432,0.007616541929197914,0.030568666517029837,0.009787210332905638,0.04211822175753589,0.53,0.6
REPIN1,TNFA,A549,3619,-0.013548718361048314,-0.07400248827195156,-0.0012190249837370484,-0.044320792066776325,0.47,0.49
REPIN1,TNFA,BXPC3,3619,-0.03137212005648877,0.6252006972731428,0.03298778564329282,0.48536868427293134,0.85,0.88
REPIN1,TNFA,HAP1,3619,-0.03083613393418194,0.5103237246609355,-0.052930536714368204,0.23932356773998234,0.61,0.6
REPIN1,TNFA,HT29,3619,-0.044392671931900766,0.6190408468601869,-0.021698574495112293,0.43327605930835433,0.86,0.84
REPIN1,TNFA,K562,3619,-0.00016167708292400687,0.47991227624880217,-0.017952686004759064,0.3715320429482986,0.73,0.72
REPIN1,TNFA,MCF7,3619,-0.02782912445610649,0.3681398126383458,0.0014663227419732475,0.3031728799867041,0.64,0.63
MAPK9,TNFA,A549,3450,0.024857344845966526,0.2030372762938227,0.011416903776451128,0.21739225799560663,0.77,0.76
MAPK9,TNFA,BXPC3,3450,0.0686268426970431,-0.19286762175078903,-0.005309147743818696,-0.19317150647664455,0.35,0.34
MAPK9,TNFA,HAP1,3450,0.006494630839569955,0.1949617667145383,0.018301116579202192,0.3515551669608532,0.6,0.72
MAPK9,TNFA,HT29,3450,0.02693699438937399,0.29352413708530617,0.0112458063562392,0.4384102918209139,0.71,0.78
MAPK9,TNFA,K562,3450,0.03313842652527382,0.015337692429740557,0.000273116116068872,-0.012034334586824912,0.63,0.65
MAPK9,TNFA,MCF7,3450,0.05400445371861223,-0.14766786671217275,-0.02183376646835291,-0.21175906600071576,0.43,0.44
FOS,TNFA,A549,3549,-0.014256363944754647,0.31924755787775905,-0.028309853968827296,0.3989930675280744,0.71,0.74
FOS,TNFA,BXPC3,3550,-0.009290768523257234,0.2100026784048891,-0.022599942368161742,0.1636280867407403,0.58,0.55
FOS,TNFA,HAP1,3549,-0.013745345743422463,0.235465611450104,-0.020646669205143856,0.1521471413857593,0.62,0.55
FOS,TNFA,HT29,3549,0.01757422701719598,0.40286365978776634,0.000355305931048226,0.3844514013751904,0.77,0.74
FOS,TNFA,K562,3549,-0.015015307051216384,-0.23380150062851124,0.0009362942736585672,-0.19817158576147864,0.31,0.31
FOS,TNFA,MCF7,3549,0.018406774573071962,-0.05339623115143331,0.0026526603881504994,-0.05905074126098948,0.48,0.48
ID2,TNFA,A549,3329,-0.031500765723610324,-0.013605352340489246,0.016763760531480657,0.10290477019575436,0.47,0.5
ID2,TNFA,BXPC3,3329,0.11667027783646751,-0.006252458155805264,0.055933875862552676,0.3668095145667603,0.49,0.55
ID2,TNFA,HAP1,3329,0.03061076645636086,0.05225845943209618,0.01578229408889148,0.13178479560097542,0.6,0.61
ID2,TNFA,HT29,3329,0.10267007013703347,0.07821221578009536,0.0826822519224831,0.014998605845141533,0.56,0.54
ID2,TNFA,K562,3329,0.02160349394641932,-0.10135073709853949,0.014889069186637283,-0.23829074937236955,0.32,0.32
ID2,TNFA,MCF7,3329,0.03852397277526449,-0.09073753473148041,0.03355798452519326,-0.22859394060807545,0.39,0.37
ZNF22,TNFA,A549,3677,-0.016095827374496472,0.49563975655413106,0.022118749914116297,0.33888937450989204,0.74,0.72
ZNF22,TNFA,BXPC3,3677,0.007440207099335653,0.6592132437544868,0.024086442876334404,0.48895997604076014,0.93,0.91
ZNF22,TNFA,HAP1,3677,-0.028489407680859925,0.5722767621823438,0.01768865818383097,0.31173541064888227,0.8,0.76
ZNF22,TNFA,HT29,3677,-0.036686307820371404,0.14510380151086708,-0.0208672760623066,0.08500473785414309,0.49,0.49
ZNF22,TNFA,K562,3677,0.03142551389525923,0.008504414597094575,-0.023755422682665228,-0.021907831451226625,0.53,0.53
ZNF22,TNFA,MCF7,3677,-0.009827844053205094,0.4715403667576905,0.0025120337471548015,0.36516512474059043,0.64,0.65
SOX4,TNFA,A549,3544,0.015829109349387638,0.06237158121945511,-0.06249462152802509,0.1790632061407375,0.46,0.57
SOX4,TNFA,BXPC3,3544,0.04681702160007099,-0.22685547013014895,-0.017276203016485688,-0.27811016950307405,0.37,0.34
SOX4,TNFA,HAP1,3544,0.09000007027958144,0.13486361559367507,-0.057789730526324044,0.0372788181392237,0.66,0.55
SOX4,TNFA,HT29,3544,0.08028555095153676,0.13581547625017593,-0.0735395579123228,0.08945210186526827,0.55,0.52
SOX4,TNFA,K562,3546,0.008766623007232197,0.07486515282465458,0.0018874807414392355,0.25446746570257595,0.57,0.62
SOX4,TNFA,MCF7,3544,0.13352937611686735,0.17964997025261858,-0.05932410047134643,0.1218922130470997,0.65,0.59
KLF6,TNFA,A549,3053,0.21380800438028139,0.24614802770848562,0.07040921893825987,-0.14672358988758855,0.78,0.5
KLF6,TNFA,BXPC3,3053,0.16180426165459863,0.2062884358269953,0.04134503899553423,-0.190782655606085,0.71,0.48
KLF6,TNFA,HAP1,3053,0.10096895218390978,-0.34035490356645987,0.02460928063912931,0.31844467907651525,0.25,0.39
KLF6,TNFA,HT29,3053,0.21657235071862097,0.26272908164619113,0.04083067926948721,-0.10833166126697708,0.65,0.51
KLF6,TNFA,K562,3053,0.1629850404041267,0.19946770864259183,0.058715905131166306,-0.07553562960959077,0.6,0.47
KLF6,TNFA,MCF7,3053,0.07145140135059919,0.11973093942251524,0.018797736498827242,-0.307556351959829,0.59,0.39
CASP3,TNFA,A549,3749,-0.01277297182667859,0.17875089094626823,0.02710655283884114,0.1825663705268712,0.64,0.6
CASP3,TNFA,BXPC3,3746,0.010976111180598998,0.28500496057675867,0.0022614166114511866,0.2945064965102744,0.63,0.59
CASP3,TNFA,HAP1,3746,-0.003674376624294535,0.33297241008447015,-0.03670803500379891,0.2414314257447297,0.7,0.65
CASP3,TNFA,HT29,3746,0.05889080045037347,0.24516391598155382,0.04574500703553878,0.2074264385641404,0.7,0.67
CASP3,TNFA,K562,3746,0.035253422566611715,0.2973053091797632,0.03013532434721878,0.30559823886917853,0.72,0.73
CASP3,TNFA,MCF7,3747,-0.013871539432161854,-0.2888080035724014,0.023657643178074415,-0.22392019694641632,0.39,0.42
CSF2,TNFA,A549,3420,-0.014847685158168722,0.15279450561155877,-0.01638799307891078,0.1568987196069056,0.55,0.54
CSF2,TNFA,BXPC3,3420,-0.011340409443886335,0.19485693339831475,-0.012798515223599469,0.42239495487925816,0.69,0.75
CSF2,TNFA,HAP1,3420,-0.009816115785156988,0.05644988608852477,-0.022679003879256948,0.02876486274461562,0.56,0.53
CSF2,TNFA,HT29,3420,-0.05279541235284186,0.2640872392563249,-0.022756904740308802,0.3456665909253093,0.66,0.62
CSF2,TNFA,K562,3420,-0.04543723059449194,-0.3585452951267207,0.01316004978054512,-0.30927863846933684,0.26,0.27
CSF2,TNFA,MCF7,3420,0.005451261941132405,0.05917326536721709,0.041833000711183725,0.09101037338265949,0.53,0.53
DNM1L,TNFA,A549,3606,0.02816045093567162,-0.004972617653283113,0.02750933766449023,0.2728013001471532,0.47,0.61
DNM1L,TNFA,BXPC3,3604,0.006577335232516649,-0.12228170883830243,0.03295057366247294,-0.1788313575893051,0.41,0.43
DNM1L,TNFA,HAP1,3606,0.007068450682611614,0.001800981084805833,0.011822953008822974,0.16613547396519265,0.45,0.55
DNM1L,TNFA,HT29,3605,0.02951560235118051,0.04763380470401998,-0.009160141809312275,0.0972988826819394,0.49,0.61
DNM1L,TNFA,K562,3604,0.02791371761223892,0.01948582311825831,-0.013492707996429588,-0.03885330333174379,0.5,0.53
DNM1L,TNFA,MCF7,3604,0.014902563500143375,-0.05117846743886758,-0.04691747881118481,-0.20658759989993625,0.46,0.49
NFKB1,TNFA,A549,3706,-0.003660312966706302,0.12666044452447717,-0.07292633625627476,0.017680463700254372,0.55,0.52
NFKB1,TNFA,BXPC3,3706,-0.0017649665110026451,0.5808645471066703,0.035909717484868584,0.4582886051651292,0.9,0.84
NFKB1,TNFA,HAP1,3707,0.06505129796607677,0.6116982083136994,0.019377212217993572,0.38189318206762973,0.92,0.88
NFKB1,TNFA,HT29,3707,0.13508951901629127,0.5773409272629904,0.06140283378472149,0.37932967218492675,0.8,0.77
NFKB1,TNFA,K562,3706,0.06428877763472535,-0.006357924315626469,0.008305937357274445,-0.022247369476051056,0.52,0.54
NFKB1,TNFA,MCF7,3706,0.11026728728212529,-0.2476398016116192,0.041306580618048344,-0.185697080450079,0.45,0.45
FADD,TNFA,A549,3648,-0.005041807592646765,0.04182971657120559,-0.05500327780765415,-0.2568798293405317,0.38,0.36
FADD,TNFA,BXPC3,3648,0.15564233203044112,-0.05713195719303418,0.0002634316806861568,-0.33096454206563036,0.52,0.48
FADD,TNFA,HAP1,3648,-0.0077313974417990245,-0.21160318510237944,0.0003372528832958615,0.2473176847912619,0.42,0.59
FADD,TNFA,HT29,3648,0.21407636643203465,0.2160685878974117,-0.02019868809705513,-0.03829033633041185,0.7,0.62
FADD,TNFA,K562,3648,0.07413324782988039,-0.0039043931302588726,0.016086930730805252,0.1730361396722525,0.54,0.59
FADD,TNFA,MCF7,3648,-0.1851150888303099,-0.31317647405737997,0.028131108544392363,0.3113095825993148,0.28,0.58
MTOR,TNFA,A549,3719,0.09436551246419128,0.32536646174133665,-0.06560830073939133,-0.34928812411783405,0.6,0.43
MTOR,TNFA,BXPC3,3719,0.12440422292575146,0.3884678054322409,0.023425711042344435,-0.4368620818934379,0.82,0.49
MTOR,TNFA,HAP1,3726,-0.003175567649972408,0.07323530921328858,-0.004596067365792916,-0.06090013250693811,0.55,0.47
MTOR,TNFA,HT29,3719,0.19088937142500984,0.3184093288458845,0.02117036454480751,-0.1593842040667149,0.74,0.46
