held_out,target,pds_raw,pds_zk64,gain_zk64,predictor_sources,predictor_cells,predictor_max_abs_z
orion_hct116,ZNF821,1.0,1.0,0.0,2,1209.0,6.195401668548584
orion_hek293t,ACLY,0.9963898916967509,0.6534296028880866,-0.34296028880866425,2,1201.0,21.88681411743164
orion_hek293t,ADNP,0.9891696750902527,1.0,0.010830324909747335,2,3826.0,8.705891609191895
orion_hek293t,AGO1,0.7689530685920578,1.0,0.2310469314079422,2,1092.0,9.624505043029785
orion_hek293t,AKAP1,0.4476534296028881,0.7870036101083032,0.3393501805054151,2,3763.0,8.309680938720703
orion_hek293t,AKT2,0.8303249097472925,0.8664259927797834,0.03610108303249093,2,1633.0,11.490530014038086
orion_hek293t,ALG12,0.6425992779783394,0.9711191335740073,0.3285198555956679,2,1813.0,4.767630100250244
orion_hek293t,ANKZF1,0.8880866425992779,1.0,0.11191335740072206,2,923.0,6.73873233795166
orion_hek293t,ANP32B,0.7111913357400722,1.0,0.2888086642599278,2,1287.0,37.20216751098633
orion_hek293t,AP2A2,0.34296028880866425,0.6570397111913358,0.3140794223826715,2,1302.0,4.706944942474365
orion_hek293t,API5,0.516245487364621,0.9963898916967509,0.4801444043321299,2,885.0,8.621770858764648
orion_hek293t,ARL14EP,0.4693140794223827,0.7003610108303249,0.2310469314079422,2,1107.0,12.203445434570312
orion_hek293t,ASCC2,0.0,0.8339350180505415,0.8339350180505415,2,1430.0,10.354939460754395
orion_hek293t,BCKDK,0.14440433212996395,0.47653429602888087,0.3321299638989169,2,1715.0,6.500424385070801
orion_hek293t,BCL6,0.8880866425992779,0.7581227436823105,-0.12996389891696747,2,1643.0,4.870499134063721
orion_hek293t,BCL7C,0.6895306859205776,0.779783393501805,0.09025270758122739,2,983.0,8.07701301574707
orion_hek293t,BRD1,0.2707581227436823,0.6353790613718411,0.3646209386281588,2,822.0,11.211104393005371
orion_hek293t,BRPF1,1.0,1.0,0.0,2,2284.0,6.697072505950928
orion_hek293t,CAND1,0.667870036101083,0.9566787003610109,0.2888086642599279,2,2683.0,7.7785325050354
orion_hek293t,CAPRIN2,0.851985559566787,0.5,-0.351985559566787,1,309.0,0.0
orion_hek293t,CARM1,1.0,1.0,0.0,2,1900.0,10.76601505279541
orion_hek293t,CAT,0.3212996389891697,0.924187725631769,0.6028880866425993,2,1779.0,7.730870723724365
orion_hek293t,CCDC112,0.0036101083032491488,0.18050541516245489,0.17689530685920574,2,2639.0,11.689584732055664
orion_hek293t,CHD3,0.6714801444043321,0.7617328519855595,0.09025270758122739,2,1227.0,7.295179843902588
orion_hek293t,CHD6,0.9638989169675091,0.9097472924187726,-0.054151624548736454,2,1043.0,7.763182163238525
orion_hek293t,CHKB,0.054151624548736454,1.0,0.9458483754512635,2,1889.0,16.295730590820312
orion_hek293t,CLCN6,0.8808664259927798,1.0,0.11913357400722024,2,1117.0,21.12253761291504
orion_hek293t,COIL,0.29241877256317694,0.9747292418772563,0.6823104693140793,2,2396.0,12.133855819702148
orion_hek293t,COMMD8,0.5090252707581228,0.552346570397112,0.04332129963898923,2,1166.0,7.863214015960693
orion_hek293t,COQ10B,0.8267148014440433,0.9675090252707581,0.1407942238267148,2,1703.0,47.02959060668945
orion_hek293t,CSNK2A1,1.0,0.9458483754512635,-0.054151624548736454,2,1742.0,12.573003768920898
orion_hek293t,CYTH2,0.1985559566787004,0.8339350180505415,0.6353790613718411,2,2108.0,5.674698352813721
orion_hek293t,DBF4B,0.6101083032490975,0.7256317689530686,0.1155234657039711,2,2405.0,5.304006099700928
orion_hek293t,DBN1,0.37545126353790614,0.9855595667870036,0.6101083032490975,2,1411.0,11.281920433044434
orion_hek293t,DCAF16,0.4223826714801444,1.0,0.5776173285198556,2,787.0,7.7121405601501465
orion_hek293t,DCP2,1.0,1.0,0.0,2,613.0,17.942001342773438
orion_hek293t,DDHD1,0.9386281588447654,1.0,0.06137184115523464,2,926.0,6.943386077880859
orion_hek293t,DEAF1,0.38267148014440433,0.010830324909747335,-0.371841155234657,2,2063.0,7.5436553955078125
orion_hek293t,DEK,0.4548736462093863,1.0,0.5451263537906137,2,2250.0,15.348306655883789
orion_hek293t,DHRS1,0.9747292418772563,0.3465703971119134,-0.6281588447653429,2,1264.0,4.460148334503174
orion_hek293t,DHX35,0.9061371841155235,0.8772563176895307,-0.028880866425992746,2,394.0,8.684496879577637
orion_hek293t,DLAT,0.5595667870036101,0.6425992779783394,0.08303249097472931,2,1297.0,7.517274379730225
orion_hek293t,DMTF1,0.6606498194945849,0.28519855595667865,-0.37545126353790625,2,1518.0,6.913717269897461
orion_hek293t,DNTTIP1,0.6714801444043321,1.0,0.3285198555956679,2,4717.0,17.906352996826172
orion_hek293t,DRG2,0.8916967509025271,0.5667870036101084,-0.3249097472924187,2,2325.0,7.998034477233887
orion_hek293t,DTNBP1,0.6931407942238268,0.9530685920577617,0.25992779783393494,2,1642.0,9.59361457824707
orion_hek293t,DVL3,0.6534296028880866,0.7328519855595668,0.07942238267148016,2,2469.0,8.325063705444336
orion_hek293t,E2F1,0.7978339350180506,0.9963898916967509,0.1985559566787003,2,678.0,10.852696418762207
orion_hek293t,EAPP,0.7256317689530686,0.8880866425992779,0.16245487364620936,2,287.0,8.67325210571289
orion_hek293t,EEF1A2,0.6209386281588447,0.9711191335740073,0.35018050541516255,1,273.0,7.375328540802002
orion_hek293t,ELK1,0.9602888086642599,1.0,0.03971119133574008,2,2261.0,12.061540603637695
orion_hek293t,EPC2,0.9855595667870036,0.9963898916967509,0.010830324909747224,2,1851.0,25.6972599029541
orion_hek293t,EPM2AIP1,0.25270758122743686,0.9530685920577617,0.7003610108303249,2,980.0,8.444249153137207
orion_hek293t,EZH2,0.776173285198556,0.8880866425992779,0.11191335740072195,2,547.0,13.428199768066406
orion_hek293t,FAM120A,0.9458483754512635,1.0,0.054151624548736454,2,1503.0,8.773085594177246
orion_hek293t,FCGRT,0.14440433212996395,1.0,0.855595667870036,2,2017.0,24.627824783325195
orion_hek293t,FHL3,0.5595667870036101,0.9963898916967509,0.4368231046931408,2,2482.0,15.251565933227539
orion_hek293t,FOXN2,1.0,1.0,0.0,2,3505.0,17.196191787719727
orion_hek293t,FOXO4,0.2490974729241877,1.0,0.7509025270758123,2,2354.0,8.906509399414062
orion_hek293t,FUBP3,0.9783393501805054,0.9783393501805054,0.0,2,876.0,32.658790588378906
orion_hek293t,FXYD5,0.6064981949458483,0.8736462093862816,0.26714801444043323,2,4211.0,11.110013008117676
orion_hek293t,FZD2,0.6859205776173285,0.7220216606498195,0.036101083032491044,1,187.0,6.48185396194458
orion_hek293t,GIGYF2,1.0,1.0,0.0,2,1420.0,10.53197193145752
orion_hek293t,GLI3,0.9638989169675091,1.0,0.03610108303249093,2,3687.0,7.720493316650391
orion_hek293t,GMEB2,0.9963898916967509,1.0,0.0036101083032491488,2,1025.0,8.603108406066895
orion_hek293t,GPATCH8,1.0,1.0,0.0,2,2070.0,9.59376335144043
orion_hek293t,GRAMD1A,0.37545126353790614,1.0,0.6245487364620939,2,931.0,11.692216873168945
orion_hek293t,GTF2IRD1,0.5595667870036101,0.9819494584837545,0.4223826714801444,2,605.0,12.92806625366211
orion_hek293t,HDAC1,0.28519855595667865,0.9891696750902527,0.703971119133574,2,1771.0,13.669690132141113
orion_hek293t,HDAC8,0.9855595667870036,0.7400722021660651,-0.24548736462093856,2,1344.0,9.47817325592041
orion_hek293t,HEATR6,0.9891696750902527,0.5,-0.48916967509025266,1,2275.0,0.0
orion_hek293t,HMGN3,0.0830324909747292,0.296028880866426,0.21299638989169678,2,1927.0,10.4406156539917
orion_hek293t,HMGN4,0.30324909747292417,0.7581227436823105,0.4548736462093863,2,2327.0,15.556984901428223
orion_hek293t,HMGXB3,0.8916967509025271,1.0,0.10830324909747291,2,664.0,17.342941284179688
orion_hek293t,HOMEZ,0.4729241877256317,0.14440433212996395,-0.32851985559566776,2,2361.0,5.339125156402588
orion_hek293t,HSBP1,0.924187725631769,1.0,0.07581227436823101,2,2343.0,15.281461715698242
orion_hek293t,HSP90AB1,0.5054151624548737,0.6750902527075813,0.16967509025270755,2,1661.0,23.63910675048828
orion_hek293t,IFI27L2,0.6498194945848376,0.7256317689530686,0.07581227436823101,2,1691.0,6.198015213012695
orion_hek293t,IFNAR2,0.8844765342960289,0.6606498194945849,-0.223826714801444,2,1155.0,5.98858642578125
orion_hek293t,IFNGR2,0.7256317689530686,1.0,0.2743682310469314,2,1954.0,9.151801109313965
orion_hek293t,IREB2,0.5703971119133574,0.7653429602888087,0.19494584837545126,2,845.0,10.247604370117188
orion_hek293t,KDM5A,1.0,1.0,0.0,2,865.0,7.808128356933594
orion_hek293t,KHDRBS1,0.7148014440433212,0.9747292418772563,0.25992779783393505,2,756.0,13.07055377960205
orion_hek293t,KHSRP,1.0,1.0,0.0,2,649.0,14.87344741821289
orion_hek293t,KIF21B,0.6245487364620939,0.5,-0.12454873646209386,1,131.0,0.0
orion_hek293t,KIF2A,0.4151624548736462,0.40072202166064985,-0.014440433212996373,2,2039.0,18.985021591186523
orion_hek293t,KMT2A,0.9747292418772563,0.6967509025270758,-0.27797833935018046,2,283.0,14.930500030517578
orion_hek293t,LDLR,0.7184115523465704,1.0,0.2815884476534296,2,511.0,10.20880126953125
orion_hek293t,LENG1,0.8447653429602888,0.8628158844765343,0.018050541516245522,1,66.0,6.617697715759277
orion_hek293t,LMAN1,0.2563176895306859,0.44404332129963897,0.18772563176895307,2,814.0,9.501387596130371
orion_hek293t,LMBRD2,0.4223826714801444,1.0,0.5776173285198556,2,989.0,13.99018383026123
orion_hek293t,LPCAT3,0.15523465703971118,0.24187725631768953,0.08664259927797835,2,2091.0,5.010100841522217
orion_hek293t,MAP2K2,0.9602888086642599,0.552346570397112,-0.4079422382671479,2,3472.0,15.147293090820312
orion_hek293t,MAPK7,0.3574007220216606,0.5,0.14259927797833938,1,1484.0,0.0
orion_hek293t,MARCKSL1,0.8736462093862816,0.9386281588447654,0.06498194945848379,2,2416.0,18.925386428833008
orion_hek293t,MBD4,0.41877256317689526,0.2057761732851986,-0.21299638989169667,2,1905.0,9.86667251586914
orion_hek293t,MED13,1.0,1.0,0.0,2,4163.0,12.8342924118042
orion_hek293t,MED15,0.9819494584837545,0.8808664259927798,-0.10108303249097472,2,3619.0,4.721297264099121
orion_hek293t,MED25,0.36823104693140796,1.0,0.631768953068592,2,2180.0,13.524676322937012
orion_hek293t,MLKL,0.8844765342960289,0.5,-0.3844765342960289,1,5881.0,0.0
orion_hek293t,MLLT10,0.03610108303249093,0.8772563176895307,0.8411552346570398,2,2481.0,10.770960807800293
orion_hek293t,MSANTD4,0.9133574007220217,0.555956678700361,-0.3574007220216606,2,945.0,16.012990951538086
orion_hek293t,MSI2,0.36823104693140796,0.31046931407942235,-0.0577617328519856,2,2947.0,7.1788716316223145
orion_hek293t,MTA1,0.9566787003610109,1.0,0.04332129963898912,2,1961.0,9.41397762298584
orion_hek293t,MTF1,1.0,1.0,0.0,2,259.0,9.495285034179688
orion_hek293t,MTHFSD,0.9675090252707581,0.5306859205776173,-0.4368231046931408,2,2441.0,4.562690734863281
orion_hek293t,MTM1,0.24187725631768953,0.9783393501805054,0.7364620938628159,2,4425.0,8.01487922668457
orion_hek293t,MYD88,0.8953068592057761,0.9747292418772563,0.07942238267148016,2,1977.0,8.828007698059082
orion_hek293t,MYPOP,0.9638989169675091,0.9963898916967509,0.032490974729241784,2,452.0,11.801786422729492
orion_hek293t,MYRF,0.9422382671480144,0.8086642599277978,-0.13357400722021662,2,5729.0,9.080000877380371
orion_hek293t,NABP2,0.9675090252707581,1.0,0.032490974729241895,2,2737.0,16.349843978881836
orion_hek293t,NAIF1,0.9891696750902527,1.0,0.010830324909747335,2,2246.0,35.786895751953125
orion_hek293t,NCLN,0.9891696750902527,0.9025270758122743,-0.08664259927797835,2,2078.0,6.975807189941406
orion_hek293t,NFE2L1,0.06859205776173283,0.06498194945848379,-0.0036101083032490378,2,636.0,7.350538730621338
orion_hek293t,NGLY1,0.7545126353790614,0.6101083032490975,-0.14440433212996395,2,640.0,7.9623541831970215
orion_hek293t,NIPAL3,0.8375451263537906,0.8158844765342961,-0.02166064981949456,2,2504.0,4.636491775512695
orion_hek293t,NIPSNAP3A,0.3285198555956679,0.6245487364620939,0.296028880866426,2,1180.0,8.95566177368164
orion_hek293t,NT5DC1,0.5126353790613718,0.46570397111913353,-0.04693140794223827,2,2998.0,5.209634780883789
orion_hek293t,NUP37,0.7148014440433212,0.9711191335740073,0.256317689530686,2,1116.0,7.891526222229004
orion_hek293t,PAN2,0.8303249097472925,0.9819494584837545,0.15162454873646203,2,2134.0,10.827446937561035
orion_hek293t,PAPOLA,0.9494584837545126,0.9927797833935018,0.04332129963898923,2,1392.0,22.68662452697754
orion_hek293t,PARP3,0.9783393501805054,0.5,-0.47833935018050544,1,475.0,0.0
orion_hek293t,PATL1,0.7870036101083032,0.8700361010830325,0.08303249097472931,2,765.0,8.391140937805176
orion_hek293t,PBLD,0.7148014440433212,0.5,-0.21480144404332124,1,1898.0,0.0
orion_hek293t,PCGF1,1.0,1.0,0.0,2,4899.0,14.423096656799316
orion_hek293t,PCGF6,0.9819494584837545,0.9855595667870036,0.0036101083032491488,2,1006.0,7.0165486335754395
orion_hek293t,PDCD4,0.3321299638989169,0.2563176895306859,-0.07581227436823101,2,1573.0,7.802343368530273
orion_hek293t,PDE6D,0.6064981949458483,0.7978339350180506,0.19133574007220222,2,913.0,8.02444839477539
orion_hek293t,PDK1,0.19133574007220222,0.26714801444043323,0.07581227436823101,2,850.0,4.441877365112305
orion_hek293t,PDK3,0.30324909747292417,0.5,0.19675090252707583,1,2721.0,0.0
orion_hek293t,PGLS,0.5956678700361011,0.9314079422382672,0.33574007220216606,2,415.0,12.336446762084961
orion_hek293t,PHF11,0.5270758122743682,0.5,-0.02707581227436817,1,1296.0,0.0
orion_hek293t,PHF19,0.9675090252707581,1.0,0.032490974729241895,2,427.0,6.679945468902588
orion_hek293t,PHF23,0.9855595667870036,1.0,0.014440433212996373,2,1052.0,23.925689697265625
orion_hek293t,PHF8,1.0,0.8989169675090253,-0.10108303249097472,2,1287.0,10.01844310760498
orion_hek293t,PI4KB,0.9747292418772563,0.855595667870036,-0.11913357400722024,2,505.0,4.1695427894592285
orion_hek293t,PIM2,0.15523465703971118,0.8014440433212997,0.6462093862815885,2,2329.0,6.790689945220947
orion_hek293t,PIN1,0.7545126353790614,0.6245487364620939,-0.12996389891696758,2,177.0,5.575125217437744
orion_hek293t,PINK1,0.9675090252707581,0.9783393501805054,0.010830324909747335,2,3522.0,15.796296119689941
orion_hek293t,PKN3,0.4620938628158845,0.7942238267148014,0.3321299638989169,2,2236.0,14.938921928405762
orion_hek293t,PLAGL2,0.5018050541516246,0.9963898916967509,0.4945848375451263,2,506.0,14.162436485290527
orion_hek293t,PLCG1,0.4296028880866426,0.7003610108303249,0.2707581227436823,2,1338.0,6.319361209869385
orion_hek293t,PNP,0.7003610108303249,0.45848375451263534,-0.24187725631768953,2,2279.0,19.32916831970215
orion_hek293t,POLD4,0.8700361010830325,0.6425992779783394,-0.22743682310469315,2,2786.0,11.143461227416992
orion_hek293t,POR,0.8664259927797834,1.0,0.13357400722021662,2,1523.0,10.148706436157227
orion_hek293t,PPIF,0.8628158844765343,1.0,0.13718411552346566,2,1192.0,13.771805763244629
orion_hek293t,PPIP5K2,0.7689530685920578,1.0,0.2310469314079422,2,4815.0,9.99988079071045
orion_hek293t,PQBP1,1.0,1.0,0.0,2,864.0,15.784502983093262
orion_hek293t,PRDX3,0.5054151624548737,0.924187725631769,0.41877256317689526,2,4283.0,14.329404830932617
orion_hek293t,PRKAB2,0.9711191335740073,0.9783393501805054,0.0072202166064981865,2,1994.0,9.102803230285645
orion_hek293t,PRKACA,0.40072202166064985,0.6209386281588447,0.22021660649819486,2,3012.0,5.156207084655762
orion_hek293t,PRMT2,0.5415162454873645,0.7220216606498195,0.180505415162455,2,1350.0,9.021559715270996
orion_hek293t,PRMT6,0.9783393501805054,1.0,0.02166064981949456,2,934.0,30.95633888244629
orion_hek293t,PRMT7,0.7364620938628159,0.9927797833935018,0.2563176895306859,2,349.0,13.112613677978516
orion_hek293t,PRNP,0.12274368231046928,0.9963898916967509,0.8736462093862816,2,1838.0,7.078967094421387
orion_hek293t,PSKH1,0.13357400722021662,0.5956678700361011,0.4620938628158845,2,3970.0,5.6192474365234375
orion_hek293t,PSMB9,0.15162454873646214,0.5,0.34837545126353786,1,1858.0,0.0
orion_hek293t,PTMS,0.3465703971119134,1.0,0.6534296028880866,2,1840.0,12.97658920288086
orion_hek293t,PTOV1,0.2815884476534296,0.855595667870036,0.5740072202166064,2,1937.0,7.700051784515381
orion_hek293t,PYCR1,0.4693140794223827,0.1985559566787004,-0.2707581227436823,2,1141.0,16.467159271240234
orion_hek293t,R3HCC1L,1.0,1.0,0.0,2,1547.0,6.655606746673584
orion_hek293t,RAB11FIP5,0.5270758122743682,0.5,-0.02707581227436817,1,1452.0,0.0
orion_hek293t,RAB5A,0.9205776173285198,0.6967509025270758,-0.223826714801444,2,1769.0,9.882556915283203
orion_hek293t,RABEP2,0.5415162454873645,0.9963898916967509,0.4548736462093863,2,2650.0,13.690144538879395
orion_hek293t,RBM18,0.9494584837545126,1.0,0.05054151624548742,2,874.0,29.565927505493164
orion_hek293t,RBM26,1.0,1.0,0.0,2,910.0,10.623513221740723
orion_hek293t,RBM4B,0.31046931407942235,0.8628158844765343,0.552346570397112,2,3063.0,5.637500286102295
orion_hek293t,RBM5,0.8700361010830325,0.5703971119133574,-0.29963898916967513,2,1751.0,5.7272844314575195
orion_hek293t,RC3H2,0.9422382671480144,0.9566787003610109,0.014440433212996484,2,1528.0,5.656291961669922
orion_hek293t,REV1,0.06859205776173283,0.5740072202166064,0.5054151624548736,2,254.0,9.195423126220703
orion_hek293t,RNF10,0.9314079422382672,1.0,0.06859205776173283,2,1407.0,13.836669921875
orion_hek293t,RNF141,0.19133574007220222,0.5198555956678701,0.3285198555956679,2,2481.0,6.537258148193359
orion_hek293t,RNF2,1.0,1.0,0.0,2,858.0,4.949163436889648
orion_hek293t,RSRC1,0.9963898916967509,0.9891696750902527,-0.0072202166064981865,2,1587.0,17.278318405151367
orion_hek293t,S100A11,0.9061371841155235,0.8953068592057761,-0.010830324909747335,2,1421.0,16.224504470825195
orion_hek293t,SAP30L,0.848375451263538,0.27797833935018046,-0.5703971119133575,2,1401.0,6.5684356689453125
orion_hek293t,SEMA4F,0.7545126353790614,0.5,-0.25451263537906144,1,644.0,0.0
orion_hek293t,SFXN4,0.11191335740072206,0.06137184115523464,-0.05054151624548742,2,2918.0,16.633930206298828
orion_hek293t,SH2D3A,0.12274368231046928,0.3537906137184116,0.2310469314079423,2,2862.0,12.645520210266113
orion_hek293t,SHPRH,0.27797833935018046,0.9458483754512635,0.6678700361010831,2,2312.0,8.919633865356445
orion_hek293t,SIN3B,0.8772563176895307,0.9855595667870036,0.10830324909747291,2,2642.0,8.377388000488281
orion_hek293t,SLC25A13,0.9675090252707581,0.9891696750902527,0.02166064981949456,2,1441.0,7.706913948059082
orion_hek293t,SLC39A1,0.19133574007220222,0.4548736462093863,0.2635379061371841,2,4506.0,7.231658935546875
orion_hek293t,SLC44A1,0.9638989169675091,0.5,-0.46389891696750907,1,1359.0,0.0
orion_hek293t,SLIRP,0.8772563176895307,1.0,0.12274368231046928,2,1225.0,14.377092361450195
orion_hek293t,SMARCA5,0.9963898916967509,1.0,0.0036101083032491488,2,611.0,21.941999435424805
orion_hek293t,SMARCC2,0.3249097472924187,0.2743682310469314,-0.050541516245487306,2,979.0,6.640238285064697
orion_hek293t,SMYD2,0.5487364620938628,0.9963898916967509,0.447653429602888,2,1178.0,7.883012771606445
orion_hek293t,SND1,0.09386281588447654,0.9422382671480144,0.8483754512635379,2,1267.0,10.664188385009766
orion_hek293t,SNN,0.22021660649819497,0.5,0.27978339350180503,1,1597.0,0.0
orion_hek293t,SNRK,0.24548736462093868,0.5740072202166064,0.32851985559566776,2,1349.0,5.5508928298950195
orion_hek293t,SNX4,0.06137184115523464,0.07581227436823101,0.014440433212996373,2,1472.0,5.121983051300049
orion_hek293t,SOCS5,0.9169675090252708,0.5,-0.4169675090252708,1,549.0,0.0
orion_hek293t,SRSF5,0.9097472924187726,0.9711191335740073,0.06137184115523464,2,4628.0,14.751495361328125
orion_hek293t,SSR4,1.0,0.9711191335740073,-0.028880866425992746,2,3122.0,11.708061218261719
orion_hek293t,STAT6,0.592057761732852,0.5090252707581228,-0.0830324909747292,2,2058.0,11.368584632873535
orion_hek293t,STK3,0.8158844765342961,1.0,0.18411552346570392,2,235.0,15.974594116210938
orion_hek293t,SUPT7L,0.8989169675090253,0.9458483754512635,0.04693140794223827,2,7234.0,11.13144588470459
orion_hek293t,SYVN1,1.0,1.0,0.0,2,947.0,25.94634246826172
orion_hek293t,TAF4,1.0,0.5,-0.5,1,31.0,0.0
orion_hek293t,TARBP2,0.6064981949458483,0.9422382671480144,0.33574007220216606,2,1203.0,8.627617835998535
orion_hek293t,TBC1D13,0.3790613718411552,0.5090252707581228,0.12996389891696758,2,1861.0,5.6184258460998535
orion_hek293t,TBC1D19,0.7400722021660651,0.5,-0.24007220216606506,1,883.0,0.0
orion_hek293t,TBCK,0.9963898916967509,1.0,0.0036101083032491488,2,2011.0,9.939031600952148
orion_hek293t,TDRD7,0.07942238267148016,0.5,0.42057761732851984,1,789.0,0.0
orion_hek293t,TEAD4,0.6895306859205776,1.0,0.31046931407942235,2,2620.0,8.34633731842041
orion_hek293t,TESK2,0.8411552346570397,0.5,-0.3411552346570397,1,4999.0,0.0
orion_hek293t,TEX2,0.927797833935018,0.48014440433213,-0.447653429602888,2,2522.0,15.869142532348633
orion_hek293t,TFCP2,0.9566787003610109,0.9963898916967509,0.03971119133573997,2,1490.0,8.23364543914795
orion_hek293t,THAP3,0.9314079422382672,0.6498194945848376,-0.2815884476534296,2,2057.0,11.14048957824707
orion_hek293t,THAP7,1.0,1.0,0.0,2,2524.0,17.59796905517578
orion_hek293t,TIMM17B,0.9819494584837545,0.9963898916967509,0.014440433212996373,2,785.0,11.288447380065918
orion_hek293t,TIMM50,0.9386281588447654,0.04332129963898912,-0.8953068592057762,2,189.0,9.038174629211426
orion_hek293t,TMCO6,0.9061371841155235,0.6931407942238268,-0.21299638989169667,2,1493.0,6.906463146209717
orion_hek293t,TMED3,0.2490974729241877,0.7870036101083032,0.5379061371841155,2,1961.0,9.452922821044922
orion_hek293t,TMEM104,1.0,0.5,-0.5,1,2074.0,0.0
orion_hek293t,TMEM186,0.8014440433212997,0.44404332129963897,-0.35740072202166073,2,2084.0,6.981191158294678
orion_hek293t,TMEM209,0.8050541516245487,0.7220216606498195,-0.0830324909747292,2,2448.0,13.342916488647461
orion_hek293t,TMEM41B,0.8194945848375451,0.7256317689530686,-0.09386281588447654,2,1112.0,7.116114616394043
orion_hek293t,TMEM79,0.9891696750902527,0.5,-0.48916967509025266,1,1064.0,0.0
orion_hek293t,TMF1,0.7184115523465704,0.10108303249097472,-0.6173285198555957,2,2120.0,6.118053436279297
orion_hek293t,TRAPPC6A,0.9097472924187726,0.9711191335740073,0.06137184115523464,2,2003.0,8.821133613586426
orion_hek293t,TRIB3,0.9891696750902527,1.0,0.010830324909747335,2,1158.0,11.054818153381348
orion_hek293t,TRIM35,0.49097472924187724,0.37545126353790614,-0.1155234657039711,2,1729.0,27.426612854003906
orion_hek293t,TRIP4,0.16245487364620936,1.0,0.8375451263537906,2,1058.0,11.03738021850586
orion_hek293t,TRMT1,0.13718411552346566,0.7545126353790614,0.6173285198555958,2,1868.0,6.660492420196533
orion_hek293t,TRPC4AP,0.8953068592057761,0.851985559566787,-0.04332129963898912,2,2647.0,8.262123107910156
orion_hek293t,TTBK2,0.40794223826714804,0.5,0.09205776173285196,1,1399.0,0.0
orion_hek293t,TWF2,0.5451263537906137,0.9097472924187726,0.3646209386281589,2,4503.0,6.936033725738525
orion_hek293t,TXNDC16,0.9169675090252708,0.5,-0.4169675090252708,1,2856.0,0.0
orion_hek293t,UPF3B,0.9386281588447654,1.0,0.06137184115523464,2,399.0,8.591848373413086
orion_hek293t,UROS,0.776173285198556,0.8231046931407943,0.04693140794223827,2,939.0,7.459410190582275
orion_hek293t,USP28,0.3537906137184116,0.8772563176895307,0.5234657039711191,2,3996.0,5.783710479736328
orion_hek293t,VIM,0.45126353790613716,0.12274368231046928,-0.3285198555956679,2,12495.0,27.39082145690918
orion_hek293t,WBP4,0.9566787003610109,1.0,0.04332129963898912,2,839.0,18.46576690673828
orion_hek293t,YIPF6,0.9169675090252708,0.6101083032490975,-0.3068592057761733,2,1825.0,5.710402488708496
orion_hek293t,ZBTB34,0.2310469314079422,0.7436823104693141,0.5126353790613719,2,944.0,10.246942520141602
orion_hek293t,ZBTB41,0.31768953068592054,0.24548736462093868,-0.07220216606498187,2,2958.0,6.186520576477051
orion_hek293t,ZBTB48,0.7725631768953068,0.9963898916967509,0.223826714801444,2,2622.0,8.541581153869629
orion_hek293t,ZC2HC1A,0.5703971119133574,0.5,-0.0703971119133574,1,1073.0,0.0
orion_hek293t,ZC3HAV1,0.5595667870036101,0.6750902527075813,0.1155234657039712,2,4687.0,9.358643531799316
orion_hek293t,ZDHHC12,0.018050541516245522,0.9638989169675091,0.9458483754512635,2,698.0,8.538762092590332
orion_hek293t,ZDHHC4,1.0,1.0,0.0,2,1009.0,13.193955421447754
orion_hek293t,ZFP62,0.8989169675090253,1.0,0.10108303249097472,2,1750.0,10.218019485473633
orion_hek293t,ZHX3,0.41877256317689526,1.0,0.5812274368231047,2,1119.0,30.889326095581055
orion_hek293t,ZKSCAN1,0.5740072202166064,1.0,0.42599277978339356,2,2071.0,12.688444137573242
orion_hek293t,ZKSCAN2,0.3862815884476535,0.148014440433213,-0.2382671480144405,2,1117.0,4.94851541519165
orion_hek293t,ZKSCAN3,0.552346570397112,0.223826714801444,-0.328519855595668,2,668.0,5.3720598220825195
orion_hek293t,ZNF16,0.7545126353790614,0.3465703971119134,-0.40794223826714804,2,2031.0,7.713623523712158
orion_hek293t,ZNF174,0.5018050541516246,0.27797833935018046,-0.22382671480144412,2,3333.0,12.658672332763672
orion_hek293t,ZNF22,0.855595667870036,0.8916967509025271,0.036101083032491044,2,1853.0,8.348228454589844
orion_hek293t,ZNF25,0.21660649819494582,0.24548736462093868,0.028880866425992857,2,3528.0,12.421170234680176
orion_hek293t,ZNF251,0.4115523465703971,0.6064981949458483,0.19494584837545126,2,2702.0,5.3783135414123535
orion_hek293t,ZNF280C,0.8411552346570397,0.7436823104693141,-0.09747292418772557,2,2780.0,3.775263547897339
orion_hek293t,ZNF282,0.5090252707581228,0.9422382671480144,0.43321299638989164,2,3655.0,8.022933959960938
orion_hek293t,ZNF32,0.14440433212996395,0.7075812274368232,0.5631768953068592,2,1396.0,8.431082725524902
orion_hek293t,ZNF324,0.516245487364621,0.8592057761732852,0.34296028880866425,2,1658.0,8.462417602539062
orion_hek293t,ZNF397,0.6389891696750902,0.7472924187725631,0.10830324909747291,2,1018.0,6.862911224365234
orion_hek293t,ZNF410,0.7400722021660651,0.5812274368231047,-0.15884476534296033,2,3678.0,10.58989429473877
orion_hek293t,ZNF444,0.924187725631769,1.0,0.07581227436823101,2,3040.0,11.019753456115723
orion_hek293t,ZNF462,0.9711191335740073,1.0,0.028880866425992746,2,2088.0,21.130434036254883
orion_hek293t,ZNF496,0.5415162454873645,0.8808664259927798,0.3393501805054152,2,2816.0,16.1742000579834
orion_hek293t,ZNF507,1.0,1.0,0.0,2,1753.0,13.332921028137207
orion_hek293t,ZNF514,0.927797833935018,0.9314079422382672,0.0036101083032491488,2,4002.0,8.988431930541992
